이름,주소,평점,위도,경도,리뷰,영업시간,카테고리,핫플레이스여부
Place du Calvaire,"Pl. du Calvaire, 75018 Paris, France",4.9,48.88626559999999,2.3401706,"멋진 무료 라이브 음악 야외!
가지 사이에도 에펠 탑을 보는 것이 좋습니다.멀리서의 멋진 전망.
탑이 빛나기 시작할 때 오후 6시에 탑에 대한 탁월한 관점
Montmartre에서 이웃 ""Place du Tertre""보다 덜 바쁘고 작습니다.이 더 친밀한 사각형에는 많은 매력이 있습니다.오래된 아트 누보 하우스가 있으며, 무엇보다도 전 Auberge du Coucou 인 레스토랑 ""Chez Plumeau""입니다.
또한이 매력적인 광장은 수도와 Rue du Calvaire의 계단을 아름다운 전망을 제공합니다.
Place du Tertre 옆에 약간 더 조용한 곳, 음료를 즐기고 때로는 거리 뮤지션들의 말을 듣고 전망을 즐기기에 적합합니다.","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
Fontaine de Diane,"1 All. Marcel Proust, 75008 Paris, France",4.5,48.8673566,2.3180107,"공원에 숨겨진 아름다운 분수.휴식을 취하기에 완벽한 장소!
붐비는 마을의 한가운데에서 휴식을 취하는 작은 정원.
다이아나 분수.
파리 주변을 산책하기위한 정말 멋진 정원.
바람이 부는.그래도 청소가 필요합니다","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
Photography Spot - Tour Eiffel & Cafe,"La Tour-Maubourg - Saint-Dominique, 75007 Paris, France",4.6,48.85993149999999,2.3101782,"매우 감사합니다
앞으로 갈 수있는 좋은 곳과 3 개의 좋은 박물관이 있습니다.
파리 스카이 라인에서 타워의 이미지가 얼마나 널리 퍼져 있는지 놀랍습니다.당신은 거의 모든 곳에서 볼 수 있습니다, 당신이 보트를 타는 경우, 당신이 tuileries에서 산책을하는 경우
나는 빅 벤이 나아 졌다고 상상할 수 없었다!!
Instagrammers의 무리.",운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Cathédrale Notre-Dame de Paris,"6 Parvis Notre-Dame - Pl. Jean-Paul II, 75004 Paris, France",4.7,48.85296820000001,2.3499021,"노트르담의 재건이 계속 진행되는 동안 방문했습니다.화재가 발생한 후 재건되는 것을 보는 것은 믿어지지 않았으며, 성당의 길 주위에 세워진 보드는 지금까지 진행 상황을 읽고보기에 매우 흥미로 웠습니다.사용 된 목재와 장인 정신을 포함한 첨탑 재건은 보는 것이 좋았습니다.나는 모든 것이 끝나고 다시 열 때 돌아 오기를 기다릴 수 없다.
리노베이션 중에도 시대를 초월한 아름다움
파리의 노트 라일 대성당은 2019 년 화재 이후 현재 화재 후 리노베이션을 위해 문을 닫고 있지만 가장 매력적이고 인상적인 랜드 마크 중 하나입니다. 성당은 고딕 양식의 건축물과 복잡한 세부 사항이 외부에서 방문객을 사로 잡아 가치있는 광경을 유지합니다.보라.이 상징적 인 사이트를 방문하면 파리의 역사와 매력을 느낄 수 있습니다.내부로의 입장은 불가능하지만 관광객들은 여전히 ​​전망을 즐기고 주변 지역에서 사진을 찍을 수 있으며,이 역사적인 랜드 마크의 지속적인 정신을 반영하여 활기차고 활기차게 남아 있습니다.
2019 년에 발산 된 엄청난 화재로 인해 리노베이션과 젊어지는 풍부한 역사를 가진 멋진 성당. 나는 지금 그것을보고 싶었 기 때문에 어쨌든 갔다.스트리트 버스 스커, 대성당을 따라 작은 상점, 사진을 찍고 사랑스러운 기념품 인 신문과 같은 기능으로 인쇄하는 사진 작가의 사랑스러운 음악을 찾으십시오.당신은 당신이 원하는대로 지불하고, 지불 할 수 없지만, 나는 5 번을 지불하고 34 발을 받았습니다.노트르담 주변에서 사랑 스럽습니다!
불행히도, 당신은 성당에 가까워 지거나 안으로 들어갈 수 없습니다.그러나 멀리서도 인상적인 아키텍처는 꼭 맞습니다.현재 화재 후 재건 과정을 보여주는 성당 주변에 사진 설치가 있습니다.
이것은 정말 아름다운 성당이지만 화재 후에도 여전히 재건 중입니다.이것은 프랑스에서 가장 상징적 인 기념물 중 하나이며 2025 년에 다시 문을 열 것입니다. 우리는 단지 관람석에서 그것을보고 걸어 다닐 수있는 기회가 있지만, 우리는 건축이 완료된 후에 당신을 다시 정의 할 것입니다.",운영 시간이 없습니다,"Tourist_attraction, 교회, place_of_worship, point_of_interest, 설립",Yes
Trocadero gardens,"Pl. du Trocadéro et du 11 Novembre, 75016 Paris, France",4.6,48.8616885,2.2892799,"15 년 후 처음으로 장소에 갔던 것은 훌륭한 경험이었습니다.
정원은 내가 기억하는 것처럼 놀랍습니다. 완벽하게 잘 다듬어 진 잔디밭과 분수는 경고가있는 동창회의 무대를 설정합니다.그러나 이번에는 에펠 탑의 숨막히는 경치가 아니 었습니다.
파리의 Trocadro Gardens는 그림 같은 상징적 인 장소로 에펠 탑의 숨막히는 전망을 제공합니다.우아한 분수, 광대 한 잔디밭 및 클래식 건축물을 갖추고 있으며 여유가 산책 또는 편안한 피크닉에 이상적인 장소입니다.정원은 잘 정비되어 있으며, 벤치와 그늘진 지역이 풍부하고 아름다운 주변 환경에 앉을 수 있습니다.녹지와 물 특징, 특히 바르샤바의 멋진 분수의 조합은 고요한 분위기를 더합니다.특히 일몰이나 에펠 탑이 불이 켜질 때 특히 마법이있어 사진가와 관광객 모두가 좋아합니다.
영국에서 내 개를 데려 갔고 사랑 스러웠습니다.사람들은 사진을 찍고 채팅을 멈추고 모두가 정말 좋았습니다.항상 여기에서도 계속해서 좋은 분위기가됩니다.단점은 진행중인 컨시 슬리의 양이며, 더 많은 경찰의 존재로 피할 수 있습니다.
많은 군중이지만 그만한 가치가 있습니다!가장 좋은 시간은 일몰 시간과마다 1 시간마다 에펠 탑의 조명이 5 분 동안 플래시됩니다.겨울에는 20 시간에 시작하고 마지막은 23 시간입니다.Trocadero에서 Nation으로 Metro 6을 잡으면 다리를 건너는 에펠 탑의 멋진 전망이 있으므로 비디오를 찍는 것이 좋습니다.
이곳은 아슬 아슬합니다.분위기는 로맨스가있는이 세상을 벗어납니다.커플이 사진을 찍고 신부 사진 촬영 및 행복한 사람들이 행복한 사람들을 볼 수있었습니다.탑의 전망이 최고였습니다.","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","공원, Tourist_attraction, point_of_interest, 설립",Yes
에펠탑 포토스팟,"Av. d'Eylau, 75016 Paris, France",No rating,48.86458210000001,2.2846621,,운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Parc Floral de Paris,"Rte de la Pyramide, 75012 Paris, France",4.5,48.8377023,2.444297799999999,"여러 호수, 어린이 놀이터 및 멋진 피크닉 장소가있는 멋진 식물 장식 정원.나는 특히 그들이 예술 작품으로 많은 꿀벌 두드러기와 새 집을 만든 방법을 좋아했습니다.""보라색""꽃 부분은 우리가 7 월 초에 있었던 동안 장관이었습니다.
큰 분재 박람회, 예술 박람회, 다른 꽃 식물 가족을위한 특별한 정원, 심지어 새, 오리, 공작새와 같은 인상적인 주제가있는 멋진 장소.매우 편안하고 조직적이며 아름다운 곳을 방문하여 사진, 묵상 및 다른 식물 흐름에 대해 배우기 위해 시간을 보냅니다.
당신이 공원에 들어가면 당신은 훨씬 더 많은 내부가 있다고 느낀다.꽃이 피고 꽃이 피지 않는 식물과 나무가 많은 큰 공원.당신은 여기에서 반나절에서 하루 종일 쉽게 보낼 수 있습니다.자연 애호가를위한 대접 인 꽃, 관목, 크리퍼, 나무 등의 다른 종류.비록 우리가 봄에 방문했지만 약 75 명이 피었습니다. 나머지는 아직 엿볼 수 없었습니다.공원 안에는 몇 개의 레스토랑과 화장실 시설이 있습니다.공원 내부에는 벤치가 많이 있습니다.입장료는 앱을 통해 온라인으로 가져 가거나 카운터에서 구입할 수있는 3.5 유로에 불과합니다.버스 번호 112 및 207 또는 Metro 1 Chateau de Vincennes가 쉽게 접근 할 수 있습니다. 샤토에서는 일부 작업이 진행되는 좋은 옵션도 있습니다.대체로 당신은 확실히 공원을 즐길 것입니다.
2 월 말부터 11 월까지 수선화의 계단식, 호르텐 시아의 계단식, Azalea 구름, 웅장한 동백 나무 등이 피는 파리 가장자리에서 가장 멋진 곳입니다.방문하기 가장 좋은시기는 내 사진에 소개 된 4 월과 5 월입니다.그것은 관광객들에게 알려지지 않은 비밀 장소이며, 연못과 조각을 포함하여 자연과 통합 된 엄청난 공간을 제공합니다.먹을 곳이 몇 곳, 파빌리온에는 분재 나무가 있으며 공작새는 야외에서 로밍됩니다.낭만적 인 피크닉을위한 많은 귀여운 장소가 전체적으로 찾을 수 있습니다.공원의 추가 가장자리에는 아이들을위한 넓은 놀이터 공간이 있으며 가을에는 큰 화단의 한 부분에는 수백 개의 달리아 꽃이 있습니다.Metro가 쉽게 접근 할 수 있으며 2.5 EUR 티켓과 무료 입장 오프 시즌이 있습니다.
많은 놀이터와 자전거가있는 놀라운 공원.프랑스 정원보다 숲처럼 보입니다.","월요일 : 오전 9시 30 분 - 오후 6시 30 분
화요일 : 오전 9시 30 분 - 오후 6시 30 분
수요일 : 오전 9시 30 분 - 오후 6시 30 분
목요일 : 오전 9시 30 분 - 오후 6시 30 분
금요일 : 오전 9시 30 분 - 오후 6시 30 분
토요일 : 오전 9시 30 분 - 오후 6시 30 분
일요일 : 오전 9시 30 분 - 오후 6시 30 분","공원, Tourist_attraction, point_of_interest, 설립",Yes
Pa_1487,"24bis Av. de l'Opéra, 75001 Paris, France",5,48.8665679,2.3342742,"새로운
2023 년 8 월
귀여운 스마일","월요일 : 24 시간을 엽니 다
화요일 : 24 시간 영업
수요일 : 24 시간을 엽니 다
목요일 : 24 시간 영업
금요일 : 24 시간 영업
토요일 : 24 시간을 열었습니다
일요일 : 24 시간 영업","Tourist_attraction, point_of_interest, 설립",Yes
مكان جميل لتصوير برج ايفل,"cite 100 logts rural، Rue de l'Université, 75007 Paris, France",4,48.8610269,2.3141312,tanmirt,운영 시간이 없습니다,"Tourist_attraction, point_of_interest, 설립",Yes
Palais de la Découverte,"Av. Franklin Delano Roosevelt, 75008 Paris, France",4.5,48.8662025,2.3108215,"Palais de la Dcouverte는 파리의 환상적인 과학 박물관으로 모든 연령대의 호기심에 적합합니다.전시회는 물리 및 천문학에서 생물학 및 화학에 이르기까지 다양한 주제를 다루며 학습을 재미 있고 참여하는 많은 대화식 디스플레이를 포함합니다.플라네타륨은 하이라이트로 별을 매혹적으로 보게합니다.박물관은 아름다운 역사적인 건물에 위치하고 있으며 매력이 더해집니다.가족, 학생 또는 과학에 대한 열정을 가진 사람에게는 훌륭한 장소입니다.여기에서 몇 시간을 보내는 것이 좋습니다!
나는이 박물관을 내가했던 것보다 더 사랑하고 싶었다.영어를 사용하는 방문객의 경우 실험이나 대화식 실을 즐길 수 없었습니다.모든 시연이 100 프랑스어로 이루어지지는 않지만 대부분.어쨌든, 특히 아이들과 함께 탐험하고 놀 수있는 재미있는 곳이었습니다.나는이 박물관이 시선에 세워진 많은 것들이 있다는 것을 좋아합니다.당신은 당신의 다른 아이들이 당신이 아닌 다른 아이들을 보는 것을 보게 될 것입니다!이 박물관은 파리 박물관 패스에 참여했습니다.파리로 여행하는 방문객에게는 패스를 적극 권장합니다.
직원들은 친절하고 친절하며 티켓을 판매하기 전에 자세히 설명했습니다.
모든 항목은 프랑스어로 설명되어 있으며 일부 항목은 영어가 보충됩니다.
박물관은 1 차에서 3 차 수준에서 과학을 좋아하는 사람들에게 좋습니다.
이곳은 에어컨이 완화 장소이지만 일부 실험과 전시는 열을 생성하며 온도는 약간 높습니다.
우리는 전시 뱀, 개구리, 도마뱀, 거미에 살아있는 동물이 있기 때문에 시원한 독을 볼 수있었습니다.대화식 디스플레이가 많이 있기 때문에 우리는 여기에서 반나절을 보냈습니다.영구 디스플레이는 주로 프랑스어 80 프랑스어입니다.과학 박물관 마인드로 정말 즐거웠습니다.
여기에서 멋진 시간, Cit des Science et de l 'Industrie보다 훨씬 낫습니다.모든 주제에 대한 여러 강의, 대화식 컴퓨터 프로그램보다는 프리즘 및 회절 격자와 같은 기술에 전적으로 의존하기보다는 물리적 대화 형 디스플레이에 손을 대고 있습니다.또한 300kV의 파라데이 케이지에 Zapped Teenage Girls를 참조하십시오.좋은 하루",운영 시간이 없습니다,"Tourist_attraction, 박물관, point_of_interest, 설립",Yes
