이름,주소,평점,위도,경도,리뷰,영업시간,카테고리,핫플레이스여부
Riverside Plaza Bangkok,"257 Charoen Nakhon Rd, เเขวง สำเหร่ Khet Thon Buri, Krung Thep Maha Nakhon 10600, Thailand",4.4,13.7051555,100.4908465,"Really clean and beautiful. So many coffee shops and nice salons. Good parking lots and 3 hours free of charge. Really convenient and high end plaza with the 5 stars hotels. Highly recommended to anyone. So many international chains like Berger King and Starbucks cafe.
Great plaza to hangout because they have several restaurants. Kinda small but the layout is simple. I love it because they' re connected to avani riverside and anantara resort, the place I stayed. Other than that, it' s not crowded!
Riverside Plaza and Avani Riverside Hotel are located in the same building. Kinda small but very comfortable shopping mall with some good cafes, restaurants and shops including 7 Eleven, Boots, and Charles and Keith.
Riverside plaza is another best shopping plaza in BKK. Even, Thai popular actress, super model as khun Hana Sexy Mama mentor comes. Another my favorite place where is good ambience. There are many restaurants such as Naiuan Michelin for 3 years, Japanese food, Thai food, Chinese food, Starbucks, The coffee club, Burger king, The pizza 1112, MK, Sizzler, Desserts shop, Swensen and etc. Also, shopping center, Banking and other services. A lot of car park 3 hours free Not too crowded.
Superb place! Outside the city!","Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
The Seasons Mall,"899 Phahon Yothin Rd, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",4,13.7688435,100.5399936,"This mall has all the basic needs for restaurants and personal care shops ibclyding KFC, MK, Watsons, cafe amazon.
There are many chain restuarant. MK YAYOI KFC and more. Today I sit at Dunkin Donuts for teaching my son his exam. It was a good time and nice, not too crowded.
On my first visit, I was pleasantly surprised by its cozy yet wellplanned layout in a highend area. The mall offers good parking, a nice stationery store, and a main building that' s clean and wellkept. It was calm and peaceful during my evening visit. Just be careful when driving in, as the entrance is a bit difficult to spot.
I mostly eat KFC here. It tastes really good.
Its nothing much there what is actually quite clear and the service purpose so I wouldnt down vote it","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Bangkok Plaza,"เลขที่ 22 Soi Phetchaburi 47, Khwaeng Bang Kapi, Khet Huai Khwang, Krung Thep Maha Nakhon 10310, Thailand",4.2,13.7483806,100.5838186,"Bangkok Plaza is located within the campus of Bangkok Hospital. This is very convenient for the families of patients being treated at Bangkok Hospital, and even for the patients themselves. It is not a very large area, but it has everything you need. For example, there are many restaurants from different countries, such as Japanese, Chinese, Thai, Westernstyle food, fast food, Starbucks, Dunkin' , and even Lebanese food. Additionally, there is a 7Eleven convenience store open 247, a shop selling fresh fruits daily, and some simple shopping options to help you pass the time. Although the prices are not as cheap as street food, you can be assured of the quality. You can completely relax at this place.
Its a small but packed with multiple restaurants and businesses at this sites. Many delicious restaurants from multiple cruises to choose. My personal favorite has to be the LebaneseIndian restaurant at the highest level. Due to the complex being part of the hospital, it is very clean and well maintained
This is a mini mall with small restaurants, a 711, boutiques, a florist, few cafes, a bakery, and bank branches intended for hospital staff and visitors. However, many nearby residents also sometimes come here to eat, relax, or run errands at the banks. The building is connected to nearby the central hospital department on the 2nd floor. The place has security, is air conditioned, and well maintained. However, the place needs to do something about the HUGE automatic sliding doors because they let out all the cool air on the first floor.
This is a great little shopping mall. There is so much in a small space. It has a good selection of restaurants and so many shops and banks.
Talk about bad service. Oh my gosh. First off I had to repeat myself twice for each thing I ordered. Second, the zombie style staff were totally not on planet earth. They didnt smile, were disrespectful and unfriendly. Third, waited over 10 minutes to get my coffee. Terrible service, terrible staff, and terrible work ethics. Manager, you should darn well learn how to do your job properly and train your staff so that they can respect customers. All the After Yous in Bangkok are pretty bad, but this one is the worst. My gosh. .. .","Monday: 6:00 AM – 9:00 PM
Tuesday: 6:00 AM – 9:00 PM
Wednesday: 6:00 AM – 9:00 PM
Thursday: 6:00 AM – 9:00 PM
Friday: 6:00 AM – 9:00 PM
Saturday: 6:00 AM – 9:00 PM
Sunday: 6:00 AM – 9:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Nana Square,"49 Soi Sukhumvit 3, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",3.9,13.7425714,100.5527472,"Nana Square in Bangkok is a shopping mall that suffers from terrible traffic congestion, making it advisable to use alternative transport like the BTS, walking, or motorcycle taxis. The mall itself is unimpressive but clean, featuring restaurants such as Burger King and coffee outlets like Starbucks. While it offers basic amenities, it lacks standout features. Overall, I wasn' t particularly impressed with Nana Square and would rate it 3 stars for its cleanliness and convenient dining options.
Opposite of Soi Nana is the Nana Square mall. It is known to have had better days. Apart from the food, which is actually pretty good and decently priced, it presently is mostly either populated by overpriced knock off shops for fashion, small service outlets like a barber and a bunch of tourist trinkets. I went to help a friend whose visa agent was located here so I had some time to stroll around. As said the food is good. There' s a food court on the third floor and on the ground floor you have a new Prime burger place which I prefer 100x more over the Burger King next door. Parking is the 1st on your right entrance on Sukhumvit. Don' t take the second one as that' s from a bank who not surprisingly overcharges you 30thb per hour for parking.
Perfectly cooked waffle, best I' ve had in years. Either they water down the syrup or buy the cheapest made which takes away from the complete taste. However, I' ll just buy and bring my own because they are worth eating weekly.
Lovely food court on the top floor great local Thai food, real flavours, clean, friendly staff. Recommended! The mall for the rest is sadly quite empty.
Nana square. .! ! A deserted mall in bangkok city with few shops inside Starbucks and few other dress shops are there. .! ! Nothing much to see in this mall U can just visit here. .!","Monday: 10:30 AM – 9:00 PM
Tuesday: 10:30 AM – 9:00 PM
Wednesday: 10:30 AM – 9:00 PM
Thursday: 10:30 AM – 9:00 PM
Friday: 10:30 AM – 9:00 PM
Saturday: 10:30 AM – 9:00 PM
Sunday: 10:30 AM – 9:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Palladium World,"555 Ratchaprarop Rd, Khwaeng Makkasan, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4,13.7501971,100.5422412,"Visited here today Monday, 30th September 2024 at 7. 04pm. Sadly, a pale shadow of it' s former glory. .. and now it' s a deserted shopping mall located opposite the busy Platinum Fashion Mall. I quote"" the photos and videos do not lie, neither do they tell the whole story. ."" Better for you to judge by yourself if it' s worth paying a shopping visit here?
Palladium World Shopping, located in the Pratunam area of Bangkok, is a bustling complex ideal for bargain hunters. The mall offers a vast array of shops selling electronics, fashion, accessories, and more at affordable prices. It' s a great spot for finding unique and trendy items. The shopping center is wellorganized and features dining options to take a break between shopping sprees. Although it can get crowded, the atmosphere is lively and vibrant. The complex is conveniently located near major hotels and public transportation. Overall, a fantastic place to explore for both locals and tourists. Four stars.
The palladium world is a nice place to visit and shop around. You have plenty of options inside and outside for shopping. Christmas time was quite crowded but also well managed and beautifully decorated.
My suitcase was too small for the extensive BKK shopping, so i needed a bigger one. Went to the outside nightmarket and opposite nightmarket, the luggage stalls all start at high price for u to negotiate.
I was too tired to play this bargains act again as they wanted prices higher than big C suitcase prices. So we went inside to try our luck 1 last time and the luggage shop in front of the kfc on the inner concourse was the most down to earth seller we met that evening. Just fair honest prices and non bargaining. U can accept or not, up you mentality
The price she quoted was the best price we got from the evening, so we neednt to think twice! Wrap it up! ! thank u very much
Personally I wouldn' t waste my time coming here as the vast majority of the shop spaces are vacant. There are several floors that are completely vacant and the stores that are open are not that great. It' s a much better shopping experience across the street at Platinum. If you are looking for a massage or dance costumes there are a couple spaces offering those.","Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Robinson Sukhumvit,"259 Sukhumvit Rd, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4,13.7379627,100.5595224,"Decent clothing and home supplies store. Although they lack variety. But still worth the journey.
Expensive, very expensive see video to look at prices. There is a great selection of food, but the prices are much more expensive than elsewhere. .
Whenever I come to Bangkok, I like to shop in this shopping mall. The smallest very favorite shopping mall ammo the tourists. There are a variety of things you can buy and price wise I think it is reasonable. Unfortunately after covid, I am visiting Bangkok, and I found this mall, lost it' s glory. I fell like, there are not much things available in the mall anymore. Maybe it' s a covid effect. Eventually they' ll be okay I guess. When I was in the mall today, I didn' t find many people. The mall was almost empty. There are few people shopping but before it was a busy shopping mall. If you buy at least 2000 baths product, you can get it fat refund from the airport. But you need to endorse your cash memos before you leave the mall. There are three levels. If you come by BTS, you can get down at ashok station. You can park your car there are a lot of parkings available. Also at the underground, you' ll find it super shop.
Great place for some shopping for shoes, bags and clothes, you can get good discounts here too.
Good department store, Very conveniently located, well laid out floors, can get everything for the whole family, plenty of discount on offer less crowded, sports goods were e good, bit expensive but it is quality that matters hence worth spending.","Monday: 10:30 AM – 10:00 PM
Tuesday: 10:30 AM – 10:00 PM
Wednesday: 10:30 AM – 10:00 PM
Thursday: 10:30 AM – 10:00 PM
Friday: 10:30 AM – 10:00 PM
Saturday: 10:30 AM – 10:00 PM
Sunday: 10:30 AM – 10:00 PM","Department_store, 쇼핑 _mall, 가게, point_of_interest, 설립",Yes
BANGKOK MALL,"MJF6+J44, Bang Na Nuea, Bang Na, Bangkok 10260, Thailand",4.7,13.6740212,100.6103383,"In progress. Hope to see it soon.
Very nice
I am one person who follows up on the construction periodically. Whenever I pass by, when I have a chance to take photos, I take them and keep them. Someday it will be a picture of the past. Before there was a department store like this. . As time passes, 10, 20, 30 years from now. .. This area must be a tourist attraction with lots of people. .
visit
",No Operating Hours,"쇼핑 _mall, point_of_interest, 설립",Yes
SOOKSIAM,"299 Soi Charoen Nakhon 5, Khwaeng Khlong Ton Sai, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",4.6,13.7264086,100.5095682,"First time at Icon Siam after reading and watching so much about this biggest shopping mall with a indoor floating market at the basement. Well, it' s amazingly huge and full of food vendors in make shift stalls selling everything that you can imagine from all areas of Thailand.
Unfortunately I had already have a full meal at Wang Lang market near a pier so did not try any of the food here which is quite disheartening. .
Anyway will recommend anyone keen to come and visit this place!
Good market in general.
You can find different kinds of food, from different cuisines.
It gets really crowded though, so most of the time it is quite difficult to find a table to sit if you are buying food from the shops, and even sometimes it is even difficult to walk.
Prices overall are higher than other places, so keep that in mind.
A replica of typical Thai market but inside a mall. No heat, no dust. Clean and hygiene environment. Prices are as expected way higher than regular street food, but you get what you paid for. There ample seating area at UG floor with plenty of access throughout from the stalls area. Payment mostly are cash. Recommended if you happened to be at Icon Siam.
It' s incredible that they were able to squeeze a floating market inside a shopping mall. No more sweaty and stuffy moments, as you enjoy some local street Thai food. Prices may be a little higher than normal, but for the upgrade in experience, it' s worth every bit extra. That said, it can get quite crowded and all stalls somehow look the same after a while. It' s located at the basement of Iconsiam mall, and it' s highly accessible given that you can take either the Ferry, Bus, MTR, or a Grabtuktuk ride.
If you wanna enjoy the floating market or just the night markets in Bangkok without the heat. .. this is the joint to visit. You pretty much get a similar experience as you would a traditional market. It is marginally more expensive but it makes up for a cooler more pleasant experience. I' d definitely recommend it.","Monday: 10:00 AM – 11:00 PM
Tuesday: 10:00 AM – 11:00 PM
Wednesday: 10:00 AM – 11:00 PM
Thursday: 10:00 AM – 11:00 PM
Friday: 10:00 AM – 11:00 PM
Saturday: 10:00 AM – 11:00 PM
Sunday: 10:00 AM – 11:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Krungthong Plaza กรุงทองพลาซา,"813/8 Phetchaburi Rd, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4.3,13.7511549,100.5391982,"All the shopping malls in Bangkok are very nice, that' s a known fact. But this plaza has something unique dress for plus size people.
I saw many customers, both men and women of plus size in the plaza. There are many stores and they sell lovely dresses with beautiful prints and good fabrics.
There are no trial rooms so you can' t try out anything. However, if you insist, some may allow it but it' s very rare.
Cost is reasonable. I found many local people and foreigners buying clothes there, which indicates the plaza' s popularity.
There' s a good plaza on the top floor. They have a large menu displayed in 1015 boards above the counters and ample sitting area.
Good place for plus sized clothes. They also have nice Muslim prayer room at 4th Floor and also a Halal food stall
This is a great little mall across from the Platinum Fashion Mall for people who are looking for bigger sizes. There are four floors with the first three floors mainly catering to women. On the second floor there is a great shop for men called Fat Boys. The fourth floor has a nice food court. On the second floor, there is a walkway across the road to get to the fashion mall.
Plussize buddies, here is the place to get your clothes and pants. Easy to find a direct plussize, fatgirlboy shop namemostly wholesale price, some its cheaper to get at the market but some is cheaper here. Need to be good in price negotiations.
Here is so many Plus Size designs that I haven' t found in Platnium Fashion Mall and this place is not far away from Platnium Mall. It took 5 minutes walk from Platnium Mall.","Monday: 8:00 AM – 6:00 PM
Tuesday: 8:00 AM – 6:00 PM
Wednesday: 8:00 AM – 6:00 PM
Thursday: 8:00 AM – 6:00 PM
Friday: 8:00 AM – 6:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
O.P. Place,"Charter Bank, 10500 Soi Charoen Krung 38, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",3.9,13.7243657,100.5155426,"Use to called Oriental Plaza. Very small compare to modern shopping center. Kind of old and nastalgic atmosphere Most shops are antique art and craft and jewellery shops some shop are opened over 20 years ago. most shop are gear towards high end clienteletourist or local.
Very special place for shopping with antique feel.
Bangkok design week, waited to enter the place for 1 h outdoor on the 40 C heat, without fans or anything. They said that you had to register online to enter without Q, but this information wasnt stated anywhere in this event.
Outstanding vintage interior. Nice to come check it out.
This is a neat place in some respects. It is attached to the Oriental hotel in Bangkok, probably the nicest hotel in thailand. It has lots of antiques, silks and tailors, but seemed a bit pretentious and over priced to us. We went and treated it a bit like name art exhibit, which was pretty fun. It is not somewhere I would be sad if I missed.","Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
I'm Chinatown,"531 Charoen Krung Road, Khwaeng Pom Prap, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100, Thailand",4.2,13.7415264,100.5111728,"A new but small shopping plaza that appears not yet to have tenants for all the outlets. The best thing was really the air conditioning and Starbucks plus a small Japanese outlet on the first floor that sells all manner of interesting home items. Otherwise the shops are not great and the top floor is reserved mainly for a gym and massage spa that is super expensive considering the cheaper options just outside. There was a stall selling fresh durian outside that looked pretty good in May.
It is a brand new shopping mall, it is small and compact. the shop inside is also awesome. there is a convenient store at B1 and KFC at ground floor. which is a nice landmark for Grab driver to find you. AC inside is also a great support.
We stopped for lunch at these two food court vendors. We had a pork wonton soup and a pork with egg tofu, glass noodles soup. The service was quick and the broth and ingredients were fresh and delicious, all for about 5. 50AuD.
It' s a small shopping mall with different tenants. Located on Charoen Krung road. Great Chinese style exterior. Inside this shopping mall there are Cha Tra Mue famous for orange Thai tea, KFC, Krispy Kreme, Jamba juice, Watson and on. Great parking spaces if you need somewhere to park your car during dining or shopping in Yaowarat or China Town area. The car park rate is 40 baht per hour for 13 hours.
Last time I was charged for 80 baht for 1. 03 hours, so do always check your time. It was a nice car park though.
It s located on Charoenkrung road, Yaowarat road and near MRT Wat Mangkon station. You can walk 5 minute from MRT to take a cooldown after being burnt by Thailand' s sunlight. There are some restaurants and grocery shops like Watson, KFC, Starbuck and on the 3rd floor there is a canteen especially, VEGAN food. Things nut much to buy, but enough me.","Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","쇼핑 _mall, 주차, point_of_interest, 설립",Yes
China World,"677, 681 Chakkraphet Rd, Khwaeng Wang Burapha Phirom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.2,13.7446246,100.5016305,"There are plenty of great shops. This is place to find many different types of fabrics at whole sale prices. Some stalls have brilliant fabric quality and others were okay. Some shops were very messy and hectic so prepare for a bit of hassle. Beware of various sales techniques. The prices vary depending on quality, patterns and measurements.
Chinaworld is a sewist' s dream. 4 floors and many, many storesstalls all crammed with fabrics. Anything you can image and then some. I had a fabulous time shopping.
Lots and lots of fabrics. Whatever type you need, you just need to spend some time combining the few floors think it was 4 floors worth of fabrics and fabrics only. Prices are reasonable too!
4 stars because it was really mainly all fabrics, nothing else and nothing much in the vicinity too.
If you are looking to buy fabrics. Say no more. They' ve got everything.
Was not expecting the mall to be all fabric. I just wanted to buy a raincoat but couldnt find one. Though it is good for wholesale fabric buying. You will mostly find Indian sellers and Indian prewedding shops. At the very top floor you will find food court. The mall isnt so big either. It sheltered me through the heavy rain so I will give the stars.","Monday: 9:30 AM – 6:00 PM
Tuesday: 9:30 AM – 6:00 PM
Wednesday: 9:30 AM – 6:00 PM
Thursday: 9:30 AM – 6:00 PM
Friday: 9:30 AM – 6:00 PM
Saturday: 9:30 AM – 6:00 PM
Sunday: 9:30 AM – 6:00 PM","쇼핑 _mall, 의류 _store, 가게, point_of_interest, 설립",Yes
Jewelry Trade Center Thailand,"919/1 Si Lom Rd, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.1,13.7230779,100.5200978,"i have to visit on saturday but bad experience Saturday majorities shop off but so many precious stones options
Nice if you look for jewellery and stones
Worst place to sell your precious gemstones. I believe they operate together to give you a very low price for your gems and rip you off.
For an example, i tried to sell a Royal blue sapphire from Sri Lanka 1. 3ct and most of them told me that they have plenty of ceylon blue sapphires above 1ct and therefore maximum they will do is 350 USD per ct for the particular stone. Most of the stores, specifically the indian ones quoted similar prices.
I was surprised when my friend checked their selling price for a similar stone which was above 1000 USD!
I went to an office outside JTC and sold the same stone for 700 USD per ct. its unbelievable how these JTC people try to almost steal your merchandise. In essense, dont sell here and dont buy from here.
Its not like other shopping centres but this place good for you looking for beautiful stones and Gems. The restaurant is ok.
Good place to buy Sapphire, Ruby, Emerald, Jade, Amber, plenty of semi precious stones and also Rough stones. .Gems lab Like AIGS, ICA, AIG and More. .
Its a mall that sells clothes, food and a lot of jewellry. Youll get a lot of precioussemiprecious stones here. Worth a visit if youre into it. Best place for Gem Loves","Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: Closed","쇼핑 _mall, point_of_interest, 설립",Yes
Nihonmura Mall,"PHMH+PV3, Soi Lak Khet, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4,13.7342675,100.5796715,"Ito Kachu Japanese restaurant. .. had one of the best wahgu beef yakiniku in Bangkok. Pricy yet provide a sense of satisfaction for the real quality beef eater. No regret of the pricing. If money is not a problem. .. highly recommended! Great deserts too
It is the mall that there' re many good Japanese restaurants here.
Building is rather old with some beauty clinics and pricy japanese restaurants. Parking fee without stamp from shop is 100THBhour.
Many japanese restaurants but therere no other shops. Parking is small, sometimes full or challenging to park.
Many Japanese restaurants here so price is very reasonable. There is a newly open fresh market right next to it where fresh produces are brought from Japan by air freight daily. The market is very clean but not so big. Price is also very reasonable.","Monday: 11:00 AM – 1:00 AM
Tuesday: 11:00 AM – 1:00 AM
Wednesday: 11:00 AM – 1:00 AM
Thursday: 11:00 AM – 1:00 AM
Friday: 11:00 AM – 1:00 AM
Saturday: 11:00 AM – 1:00 AM
Sunday: 11:00 AM – 12:00 AM","쇼핑 _mall, point_of_interest, 설립",Yes
DD Mall,"587, 10 Kamphaeng Phet 2 Rd, Khwaeng Chatuchak, Khet Chatuchak, Krung Thep Maha Nakhon 10900, Thailand",3.9,13.7986229,100.5480905,"If your a fanatic for Antiques, vintage stuffs and second handed things this is right for you. A huge selection of furnitures, clocks for 150 years old, camera and all sorts of stuffs inside a house. They have also inside a expensive Rolex shop with Internal Security around and Hermes for a low price. Original gemstones with settings of silver are a lot and Gold diamonds with Citrin Stone and others around 10, 000 baht which also impressive and hard to resist yourself not to buy but fix price. Theirs no way out that you not going to buy anything everything are affordable although dusty outside because of scrap things. This building until 3rd to 4rth floor. A lot are vacant shops inside. Restroom is fine paintings are interesting and something, something their might catch your attention even you don' t like to buy. Public transportation outside is not a problem even taxi. Highly recommended to look and have your fun sight seeing! !
Its name is Bansue Junction. It is a big building and plenty of antique stores inside from oldies can box, statue, painting like Monalisa replica. On the top floor there are plenty of clothing stalls and stores like Tshirt, jackets, slippers, bags and back packs. . This Mall is kind of unique. . When people come to visit Chatuchak market just cross the street from one of Chatuchak entrance can reach the Bansue Junction that is called DD Mall in Google Maps. ..
This building is also known as Bangsue Junction. Antique collectors and seekers this is your place to be! High quality rare antiques, marble statues, antique furnitures, religious statues and artifacts, and so much more can be found here. My personal favorite is a shop named Bygone Era on the first floor. Breathtakingly beautiful and unique furniture pieces, screens, vases!
Really good place for shopping, so watch out ur money
Nothing interesting inside the building. There were just the number of furniture shops. You can conveniently park your car here with reasonable parking fee price. This building is just cross the street distance to Chatuchak weekend market. They also have food court on the 6th floor with a nice view of the weekend market.","Monday: Closed
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
짜뚜짝 시장,"RH22+JRQ, Chatuchak, Bangkok 10900, Thailand",4.4,13.8015793,100.5520956,"It look like heavenBecause I love fashion of Thailand style much Many many stores, maybe need 1 all day Loved this market for shopping eating Before going, check timing on Google
Very big market that you can spend whole day to find some interesting things in there, food and beverage in there are quite good. Only two things need to notice, one is inside of market is very hot, another is bring enough money to go shoppping! !!
Save a bunch, come and shop all you can here at Chatuchack Weekend Market. The Largest open Market.
I saw many people around here and most of them is foreigner korean japanese chinese etc. If you love shopping you come to the right way! because this market have many lovely gift that' s you want to buy for your friends. Enjoy!","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Trinity Mall,"425 Si Lom Rd, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",3.9,13.7247136,100.5304947,"bad management of car park and traffic especially its recent implementation of the new car park system which has been annoying. security is kind of unhelpful. nothing much just a few shops in the shopping area very small and many shops have been closed down.
Old school shops really cool
10 for restroom
Not that clean.
This is good place to look around clean abd quiet. There are 2 opticsl shop. One is optical 2000 where I went there yesterday. Good service.
Not bad, many restaurant and night time life around that area.
If you stay in a hotel around that plaza. .. you will not get bored and you can reach any thing, bug anything you want by walking around","Monday: 9:00 AM – 5:00 PM
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: 9:00 AM – 5:00 PM
Saturday: 9:00 AM – 5:00 PM
Sunday: Closed","쇼핑 _mall, point_of_interest, 설립",Yes
India Emporium,"345 Chakkraphet Rd, Khwaeng Wang Burapha Phirom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4,13.7436705,100.5015225,"Perfect place for buying lace materials for wedding coutoure at a very reasonable price. The seller generous with bargaining too.
A mini india mall far from india. . seen everything here, from churi' s to suits to all gods and goddesses statues. Near by good indian options to eat but in morning and afternoon only. After 6pm market closed.
First time here at Indian Emporium eating Indian food.
what a desolation. probably because is low season, but really sad place. went there only to get good indian food, only TWO 2 stalls were open. Food is good and tasty, and quite typicaloriginal taste.
But for sure, it is NOT WORTH THE TRIP.
In this mall there are few shops owned by Indian selling fabrics, laces and other Indian style materials. Nothing very special but if you want something in Indian style then you may visit this place.","Monday: 9:30 AM – 5:30 PM
Tuesday: 9:30 AM – 5:30 PM
Wednesday: 9:30 AM – 5:30 PM
Thursday: 9:30 AM – 5:30 PM
Friday: 9:30 AM – 5:30 PM
Saturday: 9:30 AM – 5:30 PM
Sunday: 9:30 AM – 5:30 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Annex21clothing Shop,"813/10 ถนนเพชรบุรี(ซอยเพชรบุรี21) กรุงทอง พลาซ่า(กรุงทอง1) Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",4.1,13.7507798,100.5391073,"Beautiful clothes for L, X, XXL sizes but no fitting room, Should prepare measuring tape for quick decided. I have one 555
Decent shopping plaza that is typical of the clothes shops you will find around. Lots of good deals to be found especially for plus sizes. They have some good shoe stores too. There are some good bargains to be had here, there also a lot of custom tailoring.
Nice MarketStyle Shopping mall, with many small shops, which you don' t need to enter to see all there is in each.
Clean and new.
a bit too dense. feels like the shops are closing in on you.
also was quite empty when I was there. felt a bit uncomfortable wandering around all alone there.
Bangkok is a shopper' s dream. In this area alone there are multiple malls.
However, if you are searching for uber cheap casual wear then this is the right place.
Mostly wholesale but lots and lots of streets of shops to explore. From men' s to children to women, even home furnishings and souvenirs.
You can spend a few hours getting lost and roaming the shops.
You can also bargain a bit but the wholesale prices are already really really cheap.
the most appropriate place for shopping xl size clothes. So many choices, u can get cheaper price if u buy 3pcs or more. Great place for wholesale.","Monday: 9:00 AM – 6:00 PM
Tuesday: 9:00 AM – 6:00 PM
Wednesday: 9:00 AM – 6:00 PM
Thursday: 9:00 AM – 6:00 PM
Friday: 9:00 AM – 6:00 PM
Saturday: 9:00 AM – 6:00 PM
Sunday: 9:00 AM – 6:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
Mahanak Shopping Center,"QG38+FJJ, Bangkok, Pom Prap Sattru Phai, จังหวัด กรุงเทพมหานคร 10100, Thailand",3.8,13.753701,100.5165184,"Drops closed at 2 pm daily
Normal shop
beautiful place
Cheap and good things must be here.
Cheap and good things","Monday: 8:30 AM – 7:00 PM
Tuesday: 8:30 AM – 7:00 PM
Wednesday: 8:30 AM – 7:00 PM
Thursday: 11:30 AM – 12:00 PM
Friday: 8:30 AM – 7:00 PM
Saturday: 8:30 AM – 7:00 PM
Sunday: 8:30 AM – 7:00 PM","쇼핑 _mall, point_of_interest, 설립",Yes
