이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
New York Marriott Downtown,"85 West Street At, Albany St, New York, NY 10006, USA",4.3,40.7095206,-74.0144862,"I stay at this hotel for business a few times a year. The property is clean and is in a great location. My recent stay was as successful as the previous visits. The front desk staff was helpful and friendly as always. This time I worked with Nicky and she was incredibly welcoming and friendly. She was also kind enough to recognize my Gold Elite status and provide me with a complimentary upgrade to a Junior suite room 1615. I definitely recommend this property. I have a YouTube channel where I post videos of hotel rooms, because I once searched for a particular hotel and could not find any recent videos or pictures. The hotel was located in a great location! We had a nice partial view of the river. The bedding was stainedsoiled, and the television not functioning properly. The shower sprayed into the ceiling, and after all of the issues, I think I checked out while finishing my stay. Came here for a team event, at over 500night. Room size is reasonable compared to some of the options in area, but will personally never come back due to the complete lack of cleanliness standards and service quality here vs other hotels around.

When I got to my room, I saw a man's hair sitting on the fitted sheet, suggesting they likely never changed the sheet between guests. I called up for new sheets to put on top of the old ones and to sleep on, then asked the next day for them to have housekeeping replace the sheets. When I got back later that night, I saw housekeeping had just left the same sheets and simply tucked in the duvet I know this because they left both the old sheet and the new fitted sheet I had put on the bed.

Also not sure they vacuum, as I had dropped a pillow on the floor and it immediately stuck with more of the man's hairs.

Clearly they are taking major shortcuts on cleanliness and basic standards at this hotel to save costs. Similarly, had a colleague observe that they waited over 18 hours before picking up a plate of old leftover seafood that sat in the hallway overnight and well into the next day, despite them calling multiple times to the front desk to pick up.

Front desk members sound disconnected and clearly don't care, while housekeeping is not doing the bare minimum. Not worth it for the price here. I know Hilton and Hyatt maintain much higher standards in the ones I've stayed at in Downtown. Stayed here on our most recent visit and was able to use my free nights here! We were able to get early check in and late check out which was so nice! The hotel it self is very well kept and beautiful, and upon our arrival the door man was so friendly welcoming and delightful! The rooms here are exceptionally large for NYC standards which made staying here very comfortable! The beds were very comfortable and we were on the back side of the hotel so it wasnt loud when we were trying to sleep. We were there on a holiday weekend so the value of our room was 500 per night, while I wouldnt have paid that to stay here normally I was happy to have maximized my reward nights.

The only downside to our visit was the location which I was aware of prior to booking and is not the hotels fault. Previously in other areas of the city LES its very easy to navigate where you are and how to get the the subway and I think the large building made it hard for our GPS to work well, and a lot of the streets arent set up in a true grid so theres a lot of half streets. Nothing majorly bad but we never really felt confident if we were headed the right way or not whereas in other areas it was easier in past visits to know where we needed to head towards. Again nothing thats the hotels fault but just something to consider when booking here. We had a very nice three night stay for my mothers bday. I do wish there was better access to executive lounge weekends. The food at Bills was not great and grew tiresome as a comp breakfast.

Nice view for the room. Very friendly folks working the front desk as well.",no operation time,"lodging, point_of_interest, establishment"
Hilton Club The Quin New York,"101 W 57th St, New York, NY 10019, USA",4.4,40.7647191,-73.977381,"We had the pleasure of staying at the Hilton Club The Quin New York, and I cant say enough good things about my experience. From the moment we arrived, the staff was welcoming and attentive, making sure every detail of our stay was perfect. The room was beautifully appointed, with all the amenities I needed to feel comfortable and at home. The location is fantastic, right in the heart of New York City, making it easy to explore all the nearby attractions. I especially appreciated the elegant atmosphere of the hotel, which blends modern luxury with a touch of classic New York charm. We really liked this hotel! The rooms were very nice looking, big and clean thoroughly cleaned every day in an amazing location  there was a free Nespresso coffee and water bottles in the room. Some drawbacks were bad isolation of the room, a view facing the backyard, no natural light in the room and lacking possibility of opening the window. Nevertheless, I would still highly recommend this hotel! Great location!  We enjoyed our stay and being close to everything.  The rooms were fresh and clean and for the most part the staff was super friendly.  There were only a couple of nitpicky things that were missing from the room that we would like to have seen.  There were no mirrors except the one bathroom mirror.  Typically we see a mirror in the wardrobes or closets that are full length.  This makes it nice when getting ready to go out on the town.  Also there was only one small hook in the bathroom for hanging up towels, robes etc.  They give you 2 nice robes so it would be great to have a place to hang them up.  Like I said small things but nice to have.   Other than those 2 things we really loved our stay and will definitely be back! Spent the weekend here with my family. We had a great experience. The front desk was very kind and gave us some great recommendations. The rooms were clean and comfortable. The location was amazing for everything that we wanted to do. Will definitely be coming back soon! The Quin by Hilton in NYC is a remarkable hotel that offers an exceptional experience for its guests. One of its standout features is its prime location, nestled in the heart of Manhattan, making it incredibly convenient for exploring the city's top attractions. Whether you're visiting Central Park, Times Square, or the myriad of museums and shops, everything is just a short walk or subway ride away.

Hospitality at the Quin is unparalleled. The staff goes above and beyond to ensure that every guest feels welcomed and cared for, providing personalized service with a warm and friendly demeanor. This attention to detail makes you feel right at home from the moment you step through the doors.

Despite being in the bustling center of NYC, the hotel offers a surprisingly serene and quiet environment. The rooms are wellinsulated, ensuring a peaceful night's sleep away from the city's hustle and bustle. This quiet ambiance is a rare find in such a vibrant location.

Hygiene and cleanliness are top priorities at the Quin. The rooms and common areas are impeccably maintained, with strict adherence to cleanliness standards that give you peace of mind during your stay. Every corner of the hotel sparkles, reflecting a commitment to guest safety and comfort.

Comfort is another area where the Quin excels. The rooms are beautifully designed, featuring luxurious bedding, modern amenities, and spacious layouts that provide a relaxing retreat after a day of city adventures. The attention to comfort extends to every aspect of the hotel, making your stay as enjoyable and restful as possible.

Overall, the Quin by Hilton stands out as a top choice for anyone visiting NYC, combining an unbeatable location with exceptional hospitality, tranquility, impeccable hygiene, and utmost comfort.",no operation time,"lodging, point_of_interest, establishment"
The Grand NYC Apartments,"38 W 31st St, New York, NY 10001, USA",2.6,40.7470989,-73.9878057,"SCAMMED me out of 250. They said they only accepted cash, I gave them 30050 deposit for 1 night for my fiancs birthday. They didnt inform us that there was a triple bunkbedso we couldnt even sit up or that we would be sharing a bathroom with an entire floor of peoplethe bathroom was filthy and there were only 4 showers total, 2 for men and 2 for women. After seeing this we went back downstairs to get a refund and find somewhere elsewe werent even there for 10 minutes. The worker downstairs said that Id have to wait for the manager to come back monday to give me the 250 back and he only gave me the 50 deposit back. I also spoke to the manager on the phone and she assured me Id get my refund on Monday. I came all the way back on Monday only for her to tell me that I couldnt get my money back and she lied and said that I told her I had sex in the room. We wouldve been there much longer if we were having sex. I called the police and they said that theyve received several complaints about the manager doing that to people but that its a civil issue so I reported them to the BBB and yet somehow theyre still open.. literally had the bellhop call the cops on me when i had just gotten there, for something that i did not do and was not a part of. worst service anywhere that i have ever gone, for any reason, ever! Although I only stayed here once and for just one night, it was an awesome stay. Easy online reservation, easy check in, and quick checkout. I believe depending on the room, you have to wait for them to go and check your room for the deposit return, but I waited only about 15 minutes. I'm not sure why you guys have such bad reviews, but I suppose some people had better expectations. Parking garage directly across the street, ESB around the block and The Edge down the block. Close to Penn Station and Madison Square Garden. Nonetheless, I would definitely stay again and definitely recommend.  Ive never been in a smaller studio apartment with 3 other people but lets say it was okay the room itself even though there was no normal window as it was supposed to. The whole place was really creepy. The staff were very arrogant and mean. I honestly never had worse experience anywhere in US. Only the location is good and close to the Empare State building and other sights of the city. The worst hotel I have ever seen.
The floor is even tilted","Monday: 8:00 AM – 5:00 PM
Tuesday: 8:00 AM – 5:00 PM
Wednesday: 8:00 AM – 5:00 PM
Thursday: 8:00 AM – 5:00 PM
Friday: 8:00 AM – 5:00 PM
Saturday: 8:00 AM – 5:00 PM
Sunday: 8:00 AM – 5:00 PM","lodging, point_of_interest, establishment"
The Fifth Avenue Hotel,"1 W 28th St, New York, NY 10001, USA",4.7,40.7449544,-73.9877067,"This hotel sets a new standard, highlighting what many 5star properties often overlook exceptional attention to detail. From checkin to the end of your stay, every moment is thoughtfully managed. The owner has clearly curated a team that truly understands the meaning of toptier service and delivers it flawlessly. Whether you're traveling for business or enjoying a staycation, your experience here will be nothing short of outstanding. I recently had the pleasure of visiting the Portrait Bar at the Fifth Avenue Hotel. I was thoroughly impressed by the hospitality service I received from the Maitred, Kendra. From the moment I entered, I was greeted with warm smiles and genuine enthusiasm.

The bartender, Lana, was exceptionally knowledgeable about the drink menu and took the time to recommend a fantastic cocktail drink based on my preference. The cocktail struck a perfect balance between refreshing acidity and subtle sweetness, complemented by expertly crafted flavors which included pink grapefruit one of my favorites. The presentation was elegant, with a vibrant garnish that enhanced its visual appeal.

Throughout my visit, the Maitred checked in regularly to ensure I had everything I needed without being intrusive. The exceptional service, attention to detail, and warm hospitality truly made a memorable experience. I highly recommend a visit if you are in the area! We had an amazing first stay at The Fifth Avenue Hotel. We were particularly impressed with the design of the guestrooms. Every detail was beautifully thought through. From supplying a laptop for guestuse, to a surprise and delight champagne toast on turndown to seamlessly shipping a leftbehind clothing item after checkout, Philip, Don and the Butler Team were first rate and personable. Breakfast in the Conservatory and drinks at Portrait Bar hit the spot. We will return again! I had the pleasure of staying here for 2 glorious nights! I was greeted by name as the doorman opened the door to my cab. My belongings were taken to my room right away. The front desk checked me in seamlessly and then the young lady gave me a tour of the property and took me to my room where I was greeted by my butler with a lovely beverage. The customer service was amazing and above and beyond for my entire stay. This property was clearly conceptualized with the customer in mind and how they could make staying here an experience that sets them apart from other properties. My room was beautiful and well appointed with the everything from the TV to the room lighting and temperature being controlled with a tablet, so you never have to leave your very comfortable bed. I will definitely be staying here again. The Fifth Avenue Hotel in New York truly sets itself apart from the typical city experience. The service standard here is exceptional, far surpassing the New York average. The staff are incredibly friendly and attentive, making every guest feel special. The bar and restaurant are super cool, offering a chic and relaxing atmosphere with fantastic food and drinks. The rooms are thoughtfully designed with great attention to detail, providing a comfortable and luxurious stay. Highly recommend this hotel for anyone seeking a topnotch experience in NYC!",no operation time,"lodging, point_of_interest, establishment"
Wythe Hotel,"80 Wythe Ave, Brooklyn, NY 11249, USA",4.5,40.7218694,-73.9581,"Cool  interesting hotel, but the ongoing street noise throughout the night is extraordinary. I knew it was a noisy area with a club on the weekends, but the party  along with roaring cars and the screaming and yelling from the sidewalk, was nearly as bad throughout Sunday night. And, the trashrecycling trucks loading up literally below our window before dawn took away any chance of a restful morning.  I was pleased to find this hotel and really want to love it, but that's just not possible  unless you're a vampire. To all others, stay away! The Wythe Hotel provided us with a beautiful setting for our special day. The industrialchic ambiance and timeless vibe of the venue perfectly matched the aesthetic we were going for. The panoramic views added that extra touch of magic to the occasion, making it truly unforgettable.

The staff at the Wythe Hotel were incredibly attentive and accommodating throughout the planning process. They had an organized portal that made it easy for us to map out every detail of the event, ensuring that everything ran smoothly on the day.

While the penthouse suite offered a breathtaking backdrop for our cocktailstyle reception, we also appreciated the reasonable pricing for such a prime location. It allowed us to have our dream wedding without breaking the bank.

In terms of dining options, the Slider Bar and french fries provided a unique and delicious alternative for dinner. Our guests raved about the creativity and quality of the menu choices, adding an unexpected and fun element to the evening.

Although all of the event spaces in the hotel are amazing, we had an intimate gathering with 36 guests held penthouse suite. We had our ceremony on the terrace with the Manhattan Skyline behind us and our cocktail style reception was held in the the suite and we enjoyed dancing on the terrace which was lit up with awesome marquee lights and the skyline view at night was breathtaking.

We also stayed at the hotel for the weekend of our wedding. We requested a 2nd floor terrace room which was perfect and gave us a small outdoor space which we enjoyed especially during the photos and getting ready as that can get hectic and there tends to be a lot of people coming and going during this time. We also did our first look on the terrace which was intimate and private. The room was spacious and the industrial vibe was great for the getting ready photos.

Overall, our experience with Wythe Hotel was overwhelmingly positive. We truly couldn't have asked for a better place to host our celebration and we felt the entire hotel exceeded our expectations. From the stunning views to the attentive service and creative cuisine, Wythe Hotel truly helped make our wedding day a dream come true. Ill start with the positives. The Wythe is in a good location, with beautiful views of downtown and the water.

Now the negatives. First, theres an extremely loud club pumping music every night, in addition to the noise from the restaurant on the floor above us. It was very hard to sleep although the bed was comfy. The rooms are nothing special. Although spacious, the floors are bare concrete and could use a rug, and the shower was a tad moldy. Finally, there are no standard amenities like a gym or even in room yoga mats or coffee in the morning. Youre really just getting the bare room itself. We even had to ask for an iron, which seems like something every hotel in the US offers. All in all, very meh. I cant share enough about how much my husband and I love our stays at The Wythe. We found ourselves alone this Christmas season and decided to book a two nights stay and because we loved it so much ended up adding a third night.  We brought Martha, our pup too. The staff was BEYOND kind and attentive to us. The rooms we stayed in one room the first two nights and a different because we decided to stay last minute night three were spotless and beautifully decorated. Le Crocodile and the rooftop bar are not to be missed. We had breakfast, lunch and dinner with Le Crocodile. Located in a wonderful, walkable neighborhood. I say time and time again I cant wait for my next stay at The Wythe. I recommend it to friends constantly. Sooo much noise inside the hotel. Water pipes in room are super loud and will go off all times day and night. They blast music that can heard in the rooms til midnight. No coffee. Dont come here",no operation time,"lodging, restaurant, food, bar, point_of_interest, establishment"
"InterContinental New York Times Square, an IHG Hotel","300 W 44th St, New York, NY 10036, USA",4.3,40.7586608,-73.9893761,"Overall the room was decent, but not a 4 star experience like advertised. Our bathroom had so much active mold growing. See pictures below the shower head had active mold growing and hasnt been cleaned  ever. All of the grout has active mold growing. Each handle to grab on to has mold growing on it. The bed was comfortable and wasnt too much noise pollution from the street below. Check in service was good they said rooms would be available by 300pm instead of 400normal check in. I recently celebrated my birthday in NY at the Intercontinental in Times Square for 3 nights. It was a great stay. The entire staff was so friendly, helpful, and accommodating. From the moment I arrived, checkin was fast  efficient and every staff member was so welcoming from the front desk staff, bell hop and concierge. I love the fact that you needed to use your keycard to access your room floor. This made me feel very safe. Our bags were brought to the room and the bell hop provided a few food recommendations. The location of the hotel is super convenient, directly located in the theatre district and  2 min walk to Time Square. A subway station is located next to the hotel. Our room, corner room on 19th floor, was pretty spacious. We had a slight view of Time Square. Everything was clean although the bathroom shower could use extra cleaning.  The bathroom was big and it was very comfortable to get ready in. Highly recommend staying here! My stay here has been great. The staff is very cordial and helpful. The housekeeper Janice is so thorough when she is cleaning my room. She makes sure I have enough towels and that the room is immaculate. Charles from bell service is very helpful and kind. He always has a smile on his visit and quick to provide assistance without me asking. Horrible experience. The front desk staff are unfriendly and rude the African American lady especially was very rude, condescending, and unhelpful. Based on other reviews, I am not the only one to have a bad experience with her.
On the first night, we were given a room on the fourth floor. The room wasn't prepared for guests the minibar wasn't stocked, we were missing towels, the TV didn't work, and the alarm clock was broken. There was no view all we could see was the car parking garage.
We switched rooms the next day, and the view was better, the TV was on with a welcome message, and everything worked. Also, the shower was completely differentbetter  it wasn't a tub like the one in the previous room, it was a walkin shower. On the other hand, the room is not soundproof at all. You can often hear the loud noises from the city or the people in the hallway.
There wasn't anything in the room that stated the prices of things in the minibar, so we called them. Multiple times, we were told the water was 12 and both juices were 9. The rest of the days we stayed, there were no big issues. We asked for one water and one juice to be restocked each day, and we thought we were staying within the 25 voucher. One kind worker let us know that if you remove an item from its spot, it will automatically charge you even if you don't drink it.
When we checked out, there were about 50 of extra charges. There is a high tax on everything in the minibar, so the water is actually about 16 and the juice is about 12. The rude lady I mentioned earlier showed us a paper where all the prices were listed, and told us that we should've read the part about the restocking fee and tax. Please note that we didn't have this paper in our room, or anything else that told us the pricesinformation. We took our business to a different front desk worker, and he immediately waived the fees, although he was very unfriendly.
We found bottles of the same water that were selling for 3 next door. Also their fridge is so full that you can't put any of your own groceries in.
We also were not told that the amenity fee is optional, depending on if you wish to use amenities or not. When we were checking out, we heard another front desk worker asking someone if they wished to use the amenities for an amenity fee. We were not asked this, but we were still charged about 40 per day even though we didn't use the amenities at all.
Overall, absolutely horrible experience. Do not stay at this hotel. The only good part is that we were right next to the subway station. Stayed a recent weekend.  Location is superb for the theater  times square district. Checkin was a breeze.  The hotel is very clean and modern.  The room was spacious and white glove clean.  The view of 8th Av was perfect from the 21st floor.  The elevators were fast and frequent.   The breakfast buffet in the Stinger restaurant was excellent. The bellhop and baggage storage  retrieval was great.  You get what you pay for here.  Top notch.  If I had to lodge some type of complaint, here it is  the mini bar cube fridge in the room is stocked to the brim with every imaginable beverage.  The problem is that if you have anything that you would like to refrigerate, you cannot.  As soon as you so much move a can or bottle, it gets charged to the room.  I managed to squash a 16oz bottle of water in there.  That action triggered a purchase  charge which they removed.",no operation time,"lodging, point_of_interest, establishment"
Boro Hotel,"38-28 27th St, Long Island City, NY 11101, USA",4.1,40.7547109,-73.9357992,"What a great spot! Located super close to LaGuardia too. It is actually a converted parking garage! Ingenious. Really cool lobby and welcome area. Staff was OVER THE TOP kind and accommodating. The rooftop bar was unbelievable! The views were stunning we arrived  late from an overseas flight, and it was so nice to relax on the rooftop with a cocktail. The rooms are super industrial but also cozycomfortable. The bed was SOOO comfy! The views from the room were incredible. They have a cute little coffee pastry bar set up in the morning and I enjoyed mine on the 10th floor observation deck! We did not eat in the restaurant but it looked nice. 1010 recommend  Stayed here as a Base for my US open trip for three nights. Just needed a place to stay the night, near the train station while I was the us open all day. Check in went well and no issues the first night. Left early the second day and came back late second night. I noticed it was significantly hot in my room when I arrived. Room 1104 for reference. It was a very hot summer humid day that day in the  high of 90s. I thought someone just changed my thermostat while I was away. I tried to change the AC around but noticed it never went below room temp of 86 degrees. I was exhausted and fell asleep, But woke up a few times due to the heat. Finally in the morning I went to the front desk to inquire. The person in the front desk told me they had issues with the AC on that floor all day. Nobody can tell me why I was not informed or was given another room that was actually working. So I had to leave and spend another day at the us open but the staff told me they will reach out and let me know if its fixed or I will get another room. By 7pm, nobody calls me so I called them to see what happened. The person working the front desk at the time was not updated or informed what my problem was. He did say he will leave a note and he didnt know if the ac was fixed. At least this night was a lot cooler after a round of thunderstorms. I get to the hotel and the ac is not fixed. Its a new lady working the front desk, I mentioned a few times I did not want to be frustrated with her since she just started working but communication to me or their staff members were almost nonexistent. This was almost past midnight so I declined a new room because I still needed to pack and leave less than eight hours from then. The only up side was that it was colder outside so it was not as bad as night before with the window open. Very frustrating with my stay there, i literally just wanted a comfortable place to sleep and recharge. I will be looking for another hotel and never coming back here. I travelled to New York for the first time with my wife and stayed at the Boro.  We highly recommend this hotel.

We had originally been a bit skeptical because the hotel is not located in Manhattan, but this really wasn't an issue at all. The hotel is within walking distance of two subway stations, both of which service Manhattan. The Queensboro Plaza station was particularly useful as it had multiple services, including one which stopped at Time Square and further downtown.  We found it nice to come back to a quiet place to sleep.

We stayed in a King Manhattan view room with a balcony which was spacious, modern and clean.

The staff were fantastic, particularly with suggesting places to see and various areas to eat and drink both around the hotel and around the city.

The price was reasonable by New York standards.

Overall, we would stay here again.  The location might not seem ideal but should not be a deterent, particularly for travellers like us who would spend the entire day and night sightseeing and visiting the city's bars and restaurants. I stayed for one night. The woman at check in was friendly and helpful. It doesnt have its own parking lot, so I had to park a few blocks away in a garage. The room was decent in appearance, but didnt have a refrigerator, a coffeemaker, or a stand for my luggage. The bed wasnt at all comfortable, but the shower pressure was great. The coffee in the lobby was good. It would have been nice to sit on the roof, but it was locked. The wooden floors are great!
The shower pressure is wonderful.
The lady at the front desk during morning hours is FAR from welcoming.
David, at night, was nicer.
The hotel is tidy but I dont think our room was properly attended to.
 there was hair and a drink stain on the sheet.
 a used qtip fell out of the towels when we first picked them up in the bathroom.
 the complimentary mini, lotion bottle was open and used.
The team was very accommodating in getting us extra towels and sheets.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hotel Stanford,"43 W 32nd St, New York, NY 10001, USA",4,40.7482035,-73.9874565,"My friend and I booked a room with the hotel and had excellent stay! The staff provided us with a coupon for breakfast and some free amenities and water bottles. The place was very clean, the room was large and comfortable. Staff let us access our room an hour early since we were absolutely exhausted because of the heatwave, which we really appreciated. We had an issue with the temperature inside the room which was freezing cold, and staff came to help us right away and provided us with blankets for the night. If we ever come back to New York, well make sure to book this hotel again! Excellent! Smack in the middle of Koreatown...and 12 of a city block to the nearest Subway entrance, this place was convenient and felt very personalized. Desk and door staff were superb! Complimentary coffee and pastry each morning on 2nd floor. Rooms are clean, spacious and with private bath. Our view wasn't great, but the pigeons lined up on the sills at night and gave the place added charm. We had a great stay here in July. The hotel is outdated,  which justifies the price.  It has everything you need. Rooms are clean. It's quite at night. It's conveniently located steps to Penn station and main attractions.  Very friendly staff,  they have complimentary coffee and tea and cookies as well as bottles of water. Beautiful hotel. The staff here have been amazing. The bar is great too. When I come back to New York City I will definitely stay here again. The room was super clean. Stanford Hotel was phenomenal. Excellent staff, clean quiet rooms. Great location near subways and shops everywhere in little Korea. So friendly the staff. Doorman to greet you everytime and carry your bags to the car.
Thank you for the awesome stay.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
The Ridge Hotel,"151 E Houston St, New York, NY 10002, USA",3.9,40.722867,-73.9894017,"I would rate The Ridge Hotel as average. One night cost me about 200, which might seem a bit much, but considering it's in Manhattan, the price is standard. You simply won't find the same quality for a better price. The positives of the hotel definitely include the staff, who were very friendly and helpful. Additionally, the cleanliness and amenities of the hotel are commendable. The room has everything you need, from towels and toiletries to a coffee maker and a safe. You can make complimentary coffee and grab a snack in the lobby. On the seventh floor, there is a beautiful terrace with an amazing view. Truly wonderful. Another positive aspect is the hotel's great location, right next to the subway, making it very easy to get anywhere you need.

As for the negatives, the hotel is located on a busy street in Manhattan, so you can hear street noise all night, especially on the lower floors. You can also hear other guests slamming doors. I have neutral feelings about the bed the mattress was quite soft, which I personally liked, but others might find it problematic. Overall, I would say that The Ridge Hotel is a solid choice in New York, where you get real value for your money. I really appreciate the staff for their helpfulness and for maintaining the hotel in a clean, modern style. I would definitely like to return in the future but would request a room on a higher floor to avoid street noise. The hotel has a beautiful rooftop. Its the most fully automated checkin hotel Ive experiencedyoure required to register online before arrival to receive your entry code and stay details. While they do have front desk staff, they dont seem to handle checkins directly. If you arrive late without registering online, you may run into some issues since the front desk isnt staffed 247.

The rooms are small but come with a fridge and microwave, facing a view of the East Village. The TV isnt able to stream, so its more of a classic movie night experience with limited options. However, the real highlight is the rooftop, where you can get a distant view of the Empire State Building. The flooring is made of old wooden plankssomewhat decayed, creaky underfoot, and adding a unique charm. That said, be cautious with kids my child was playing with a toy car on the floor and accidentally got scratched by an exposed nail from the old wood, leaving a mark that lasted about a week.

The first floor has 24hour Kcup coffee available, and the hotel is close to iconic spots like Katzs Deli and Russ  Daughters. But what I enjoyed the most was the rooftopit adds a lot of value to the overall experience, making this a very costeffective hotel choice. great little hotel in an awesome location. It's honestly like a glorified, individual room hostel. Basic amenities, a clean small room and somewhere safe to lay your head. You get what you pay for, mattress was subpar but everything was clean, nice hall decor. Stayed here one night, front desk staff was there when I checked in at 3pm and gone probably by 8pm but the number to get in touch with someone has a fast response time. Didn't check out the roof top but would have liked to. Hotel is in a great area  close to subways. Nice but wouldn't stay here long term, no more than a few nights I had a wonderful stay at this hotel! The location is unbeatable, right in the heart of New York City, making it easy to explore all the major attractions. The room was clean, spacious, and wellmaintained, providing a comfortable and relaxing environment after a day of sightseeing.
The staff were friendly and helpful, always ready to assist with any questions or requests. The checkin and checkout process was smooth and efficient. Highly recommended!!!!! Rooms are small, clean and it has almost everything. Location is very good, close to subway and many restaurants. In the basement they have a good social area and in the roof they have another social area. It is more like an Airbnb. No pool, no restaurant, no lobby. Free coffee","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
New York Hilton Midtown,"1335 6th Ave, New York, NY 10019, USA",4.1,40.7622481,-73.97919,"The location is great. I liked it was close to the theatre district and all the perks New York City has to offer. The staff were kind and professional. The room was comfortable and clean. I had a very pleasant stay and the staff was so respectful to my elderly Mom. That leads me to recommend this hotel. Loved this hotel. Very busy at reception at times,so maybe another employee or two to deal with check incheck out.
Very clean room and all the staff are very friendly and lovely. However 2 employees made my time great here. Robert E is calmness personified and also very professional when dealing with everyone waiting for a table for breakfast and also Warren our server for breakfast. Both are a credit to the hotel and i would like to nominate them for special recognition for being so good at their jobs. Great hotel, location is close to everything in midtown, we walked everywhere....69 miles in 6 days.
I need to mention 'Robert E' and his team at Herb n' Kitchen. Nothing was ever a problem, they were always really friendly and helpful. We had the American Buffet breakfast every morning, fresh waffles cooked to order by the chef. I'd recommend the breakfast as it sets you up for the day.
Great staff throughout the hotel. Room 1938, 2 night stay. Would not recommend! Hotel is very dated. Hallways had wallpaper peeling and overall rundown  gross looking. Our room smelled musty and just didnt feel clean.  I wouldve asked for a different room but I suspect all rooms are this way and based on check in experience, I didnt want to interact with staff again.  Duvet had a hole in it.  Check in staffexperience left a lot to be desired.  Housekeeping was very friendly and accommodating. Location is the only thing this hotel has going for it.  Will go back to booking at a Marriott for our next trip to NYC. The hotel location was the best. Easy accessible to so many places within walking distance and the subway was close as well.
I would highly recommend to anyone. The room we had had double beds, and although it was on the small side, the beds were super comfy and the room was clean.
A big thumbs up to Udi S in the Lobby Lounge. Very respectful, yet with enough charisma to enjoy the nightly martini.",no operation time,"lodging, point_of_interest, establishment"
Hotel Riu Plaza New York Times Square,"305 W 46th St, New York, NY 10036, USA",4.4,40.7601952,-73.9881342,"An excellent hotel, very well situated near Broadway. I stayed for 10 nights and I was well looked after throughout. The room was comfy and well kept by housekeeping, with a great view over the Richard Rogers excellent as a Hamilton fan!. The reception staff were helpful and friendly, and the bar was also a comfy quiet place to visit after a long day exploring the city. The coffee shop attached also has good quality lunch food and coffee. There is a well kept and equipped gym downstairs. Crucially, the air conditioning is very good, essential in the summer! I would recommend this hotel for anybody looking for a comfortable stay in the heart of midtown. The best hotel I have been to in New York. I give it a 10 out of 10 for everything. The cleanliness of the hotel in general, the attention of all the staff, the super nice, modern and clean rooms and incredible views. I was on the 21st floor and we loved it, they clean them and put on new clothes every day. The most complete buffet breakfast I have ever seen and all the waitresses are lovely. Not to mention the best location they have, Time Square is just one block away, meaning a 1 minute walk. And best of all, when we arrived it was 9 am and they already had rooms available and from that time they lovingly located us. Check out is at 12 on the day you are leaving and they have the option that you can pay 20 an hour if you want to stay a little longer like us since our flight leaves at 7 pm and we decided to stay until 3 pm and we paid an extra 60 which seems great to us so we don't have to be walking around with children and suitcases in the street. I hope you continue like this. For our part, whenever we return, we will come here. Echo already has a reservation to return, God willing, in November. We will see each other again. Keep up the efficient . Wonderful service, beautiful building, clean rooms. Overall extremely happy with this hotel and I would definitely return. The breakfast was one of the best hotel breakfasts Ive had. They gave us a top floor room with an amazing view. The elevator was fast, nice location, a block or two to all the action with lots of restaurants nearby. Currently staying here but have not had housekeeping for the last 2 days. Yesterday we were out all day but no housekeeping.  Today we asked 3x for housekeeping and left the correct sign requesting housekeeping but still no housekeeping. I had to call for towels and toilet paper and soap in the bathroom.  I called front desk and they are condescending and said I probably put the wrong sign out and they have 600 plus rooms so it's impossible for housekeeping to get to all rooms.  Front desk also told me I should've asked for a specific time to have my room cleaned. I've never stayed in a hotel where getting housekeeping service is so difficult.  I would not recommend staying here. There a lot of other much better choices to stay at. I will not be back here. The rooms are small especially for families , but very clean . They took good advantage of space in the room .
Fantastic location.
The daily included  breakfast was very good with many options . I didnt like the facility fees , 100 that was not included in the price when I booked through hotel website, this should have been disclosed!!",no operation time,"lodging, point_of_interest, establishment"
