이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Hôtel de Saint Germain - Saint-Germain des Près,"50 Rue du Four, 75006 Paris, France",3.4,48.8523461,2.3306947,"All in all a terrible hotel. The service is a disaster and the hotel room was full of mould. I stayed there last year in December. As soon as we arrived we noticed that the entire wall in the room behind the curtains was full of black mould. Something like this should actually be noticed when the room is cleaned, a clear indication that it is not cleaned thoroughly. There was no other hotel room available so we had to take another hotel . We were promised that we would be paid for the transfer to the new hotel, but this never happened. You simply don't get an answer to queries. There are so many hotels in Paris, this one is definitely not recommended! Small hotel in a convenient part of the city. The rooms are clean and well looked after. Bed was very comfortable. Its noisy though and you can hear people in the other rooms so no wild sex. I would recommend for a single person or couple traveling thru for a few nights. Not recommended for families. It's a 2 star hotel in the middle of Paris. The rooms are small but everything you need is there. The only problem is you can feel the Metro  the room literally vibrates. At least the metro stops at night. The walls are also quite thin so you can hear some people. However the rooms are clean and they give you a nice welcome treat plus water. Hair dryer is available, and lots of towels too. Good location 3 min walk from the Metro Saint Sulpice and and surrounded by good food places. Rating the rooms 3 because of said problems above. The location is perfect for getting around Paris. Very close to a few metro stops. Our rooms were small but that's the standard in Paris where space is limited. The rooms were clean and had everything we needed. We loved that the rooms were energy efficient. The rooms are noisy you can hear the metro pass every 5 mins until Abt 2am. If you're a light sleeper, even with the earplugs they give you it may not be the best sleep you've ever had. We stayed on the 3rd floor, with earplugs our sleep was okay. The breakfast is very simplewhich I believe may be a culture thing in Paris  so don't expect a US type of continental breakfast. It was included in my stay so I don't know how much it cost separate but do see my photos so you know what Breakfast includes and you can decide if it's worth the pricetag. Breakfast also finishes early and when it's quota for the day is done it's doneso there's  no more bread deli meats even if you askso you definitely need to come down for breakfast before 8830am or you may not get a lot to eat. We loved the freshfruit salad on mornings. The reception staff was always welcoming and very helpful with directions. Check in and check out was very quick and hassle free. Our room had a small balcony with a city view 
This 6th arrondissement location is very safe we roamed around late at night and felt very safe.  The location is perfect for accessing bistros on the nearby Rue de Rennes or walking to the Latin quarter for souvenir shopscreperies.
Very close patisserieboulangeries nearby.
We would definitely stay here again when in Paris It's an OK place for a two star hotel. Everything's a bit tiny... there may be some noise they'll give you earplugs and the building's shaking a bit when the metro trains pass... currently extremely overpriced, but that's true for all of Paris.  Airconditioning worked well and it was relatively clean...","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Aparthotel Adagio Access Paris Clichy,"19-23 Av. Anatole France, 92110 Clichy, France",3.7,48.8987287,2.3035147,"Torn between 1 start or 2. Would give 1.5 if I could. Its a ten minute walk from the metro, and then from there its 30 minutes to get to the most popular areas, and thats after 1, 2 or even 3 changes. As for the hotel itself, its not a hotel in the slightest. They are completely self catered apartments. No sheet changes or towel changes. You have to go downstairs to request bin liners and toilet roll. You even have to take your own garbage into the garbage room. The included breakfast is completely basic, and once breakfast closes you cannot go back into the room. The room.. the room is probably the worst arranged room in the sense of where everything is. The plug sockets are placed in stupid positions, the toilet had no sink in it. So you would finish and then have to touch the handle to get out, and then the handle to get into the shower room to wash your hands. Very gross, especially when youre sharing with other people. Then we turn to the staff. The cleaner was absolutely awful person. No class, very arrogant and needs to be put in her place. She refused a mother with two young kids travelling with us from taking snacks upstairs and from using the communal toilets. Some of the receptionists couldnt even speak English, which is a basic requirement in the hotel industry, particularly in Europe. Some of them were also very arrogant too, which explains why theyre working in this place as opposed to the more established, classier places. Cant fault them all though, some of the staff were helpful and are the sole reason Id give a 1.5 rating During my stay, one of the good thing is the location of the hotel, is near to one of 341's bus stop.

But room condition is quite bad, air conditioner is not working well, is quite hot at night, even after complaining to the receptionist, the room temperature still hot, and also some of the bed sheet and pillow sheet smells mouldymusty. 6 out of 10, the location help the rating. I enjoyed my time at the Adagio in Clichy. My room was great! Very clean, and very large. The underground car park was terrible!!! But Ive got to be honest.. it was great seeing my friend Paul trying to reverse out of the carpark under pressure while being watched the whole Seat Renew crew at 6 in the morning. Very stressful but very funny!! My favourite receptionist was Fanny, she was genuine, she was beautiful, she had a strong handshake, and looked me dead in the eye while shaking my hand not common. It would be a loss for any company to let her go.

Sam. DO NOT BOOK!!!! I would give this 0 stars if I could. Most importantly, the first day of our booking we were told to make a deposit of approximately 98. KEEP IN MIND that the counter lady said it would automatically get sent back into my account on the final day of our booking and it did not!!! Its been a month and there has not been a payment refunded into my account, I stayed from the 5th july to the 9th and thought it was just a mistake and i would receive it until the end of the month, however i still have not. The toilet itself doesnt have a lock and the toilet is in one room and the sink and shower is in another, meaning you would have to do your business and touch both door handles to finally wash your hands, so it isnt ideally hygienic. Furthermore, the towels wouldnt get changed throughout the stay and rooms wouldnt get cleaned throughout the stay either. Will definitely not be booking and have told all friends and family members about this hotel! scamming the deposit money while being lied to and being told that i would receive the payment on the final day, yet i havent!!!! I would like to share an extremely disappointing experience I had when making a reservation at another hotel within the Adagio group, specifically at the Aparthotel Adagio Porte de Versailles.
I believe it is important that all hotels in the Adagio group are aware of this situation to prevent similar issues in the future.On March 21, 2024, I made an online reservation directly through the official Adagio website for a stay in June. During the payment process, the official adagio website encountered an error, resulting in multiple attempts to make the reservation. Although I did not receive immediate confirmation, I was later charged for two reservations NGCLGWDZ and NGCLBCPF.
When I tried to resolve the issue in person, I was met with indifference by the hotel management. The manager, Emma Corny, was extremely unpleasant and suggested that the responsibility for the error was entirely mine, refusing to offer any solution or refund. Moreover, I never received any document or invoice for the duplicate reservation that I was charged for but did not use, which I consider a serious lack of transparency and service.
I consider this practice abusive, especially with nonrefundable reservations, and I am determined to ensure that other guests do not face the same frustration. Therefore, I am sharing this experience with all Adagio group hotels here on TripAdvisor, hoping that steps will be taken to avoid such issues in the future.If you are considering staying at any hotel in the Adagio group, I recommend caution when making your reservation, especially if it is nonrefundable. Be aware to avoid situations like the one I experienced.",no operation time,"lodging, point_of_interest, establishment"
Hôtel Berne Opéra,"37 Rue de Berne, 75008 Paris, France",4.2,48.881892,2.3221681,"Nice little hotel at a decent location. The best thing about the hotel is it's fantastic staff... Louisa and Isabelle both ensured we had a pleasant stay and were very prompt to attend to some minor issues we identified.

Recommended. Hard to beat this location.  We got there on public transit from CDG, no problems, only 100 m from the nearest metro and we walked to Gare St Lazar for day trips out of the city.

This location is in a ""Real Paris neighbourhood""   Yet you can walk to the Moulin Rouge and the Arch D' Triumph.

A charming hotel that is in an old building that is gently rough on the edges but this in my opinion adds to the authentic charm.  The beds were cozy and comfortable and yes, they do have AC. 1. The location is convenient. Around 15 minutes' walk from the montmatre and the opera. However the neighbourhood feels a bit dead, especially at night.
2. The room is small and does not feel clean. The room smells bad and the bathroom looks so sketchy that i do not want to use it.
3. AC at my room is not working.
4. All staffs at the counter are very helpful, friendly  and polite.
5. Overall, it is an ok stay considering its price and location. had a cancelled flight, the staff prepared a 7 person accomodation in few minutes.
Very gentle and professional people, clean rooms, great breakfast.

1010 would return My mom and I thought our room was very cute and cozy. It was just what we needed considering we were spending the majority of our time outside of the hotel. Also, we were lucky to get two balconys in our room so taking pictures there was a plus! Only thing I would change is that our bathroom was a bit outdated.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Maison du Pré,"88 Rue de Maubeuge, 75010 Paris, France",3.8,48.8797699,2.350214599999999,"The hotel is perfect for a weekend in Paris. Clean room, nice breakfast. Has great location near the metro station. The staff was so helpful and friendly.
We forgot a Shirt in the hotel room and after one email the staff sent it to us back in Germany. We are so thankful for your fast response Hotel Maison du Pr. We will be definitely back soon Decent small hotel if you if you are in the look out for a basic  clean room close to Gare du Nord.

The decor is dated and the walls are not the most sound proof in the word, but they are clean and have the basics. So ideal if you are not looking to spend most of the day in the hotel The hotel has pleasant staff, comfortable beds, and a good location, and a lovely old Parisian feel. However, when it rains the drains absolutely stink, and when the necessaries are so tiny that's quite overwhelming! We recommend Jim's Corner nearby for breakfast. Things we liked
 Room Cleaning Service,
 Hotel is in walkable distance from subway, bakeries, train station.

Things we didnt like
 City Tax wasnt included in the total price  making the check out unpleasant experience.
 Had to give the room key back every time we would need to leave the hotel.
 The receptionists were not friendly, indifferent, unwelcoming.

Things we would appreciate
 Recommendations about places to visit close to hotels, services available at the hotel with price list, things to be aware for tourists using public transportation.

Overall, it was one of a few affordable hotels as the prices in Paris are absolutely insane. Elsewhere, for the same money, we would get a way better service, way better room and view. Didnt have any view, we barely had a window looking at nowhere. Very clean. It's a couple of miles to the opera house. The museums and eiffle Tower are across town. It's close to an  RER station .  The front desk guy at night was super rude about making us leave the hotel room key whenever we went out. He got in a huge fight with our driver to the airport. I booked a car service to and from the hotel before I went to Paris. When the driver came in and helped us with our luggage, he yelled at him and told him he had to take another couple because they called a taxi first. It went on for about 5 minutes yelling in French waving some paper at the driver. The elevator is small and terrifying. So, we used the scary spiral staircase. The room was tiny, and the shower had no door or curtain, so the entire bathroom was flooded after your shower. Only one plug on by the night stand. We won't be back or ever stay in a 3star hotel again.  Oh, and if you stay, visit the st Vincent de Paul church a couple blocks away. Go after 3 and you can tour the inside for free. It's really pretty","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hôtel Montpensier,"12 Rue de Richelieu, 75001 Paris, France",3.9,48.8643329,2.3363307,"Exceeded expectations. Very clean and comfy room. Spacious quad sharing room. Room and bathroom equipped with all the basic things youll need. Staff all very friendly and helpful. Had an old school lift, those you see in old European buildings. Thought it added charm. Great location, 2 min walk to Palais Royal, 5 minutes to the Louvre, plenty of restaurants nearby. Its not a big brand and they dont claim to be luxury so dont expect it to be fancy. Its a great value for money, would stay here again. I was a bit apprehensive at first due to a few of the critical reviews here, but my experience was great. For the price, you really can't get a hotel at such an amazing location. The service was good, they are quite helpful especially when it come to luggage storage. Allowed me store my luggage before and after check in. Location wise, you have great restaurants near by, all top class! The ramen restaurant right beside the hotel is always full. A tip, ask for rooms in the higher floors which would mitigate the street noise. Yes, the elevator is small, but personally I was affected. Rooms were decent, same goes for the toilet. I'd certainly comeback here when I visit Paris next. I was a little worried about what to expect from 2 stars, but in the end I really liked the hotel. Maybe it is not spectacular here, but the atmosphere somehow matches real life the center of Paris  and yes, the location is really great. What I have to especially appreciate is the helpful and kind staff. We received abovestandard care at the reception. Thank you very much  we would love to come back again The room was clean but very small for 2 beds. The bathroom is awkwardly tiny and would be a challenge for large or tall people. The elevator is an old cage lift. Charming but a little slow and rickety, I took the stairs.

The ramen place next door must be really good or trendy, as there was a line of about 30 people waiting outside. However, I did not try it out.

Overall, the place is reasonable and feels safe. It is a bit spooky Wonderful spot to sleep while in Paris. Louvre very close! Two subway stations very close. Many delightful coffee and dining spots also close by. Rather quiet for a downtown city street. Smallish rooms  but location saves the day!",no operation time,"lodging, point_of_interest, establishment"
Hôtel La Canopée,"15 Rue de Penthièvre, 75008 Paris, France",4.6,48.87290360000001,2.3164937,"Had an amazing time! This was my first time in Paris, and I would absolutely stay here again anytime I come. The room was very cute, and the bed was very comfy. The owners and staff are incredibly sweet and helpful. Would recommend to anyone!! Fantastic location! The staff was phenomenal and helped us out a ton. The room was quaint and perfect for our needs. Will definitely be staying here again next time Im in Paris! The staff is mostly nice, 25 room, 3 star, no frills hotel. You get small rooms, however standard for Europe.

Pros  Tiny elevator, but there is one, and Air conditioning variable coolness but can be set to 19 degree celcius
Cons  no slippers in the rooms, no irons either, you can access iron in the basement

No beverages  anything extra is for sale, there is a coffeecocoa machine downstairs and for 4 euros you can get a 6oz beverage. Or just go to coffee shop down the street for a 16oz.

Extras  Washerdryer in basement, 5 euros per load, per appliance.

Neighbourhood  safe, 4 minute walk to Miromesnil, no attractions in the area, so you will need to go to the center for dinners, shopping etc. It is a quick hop and a skip, so no issues.

ATTENTION to saving money I booked 3 months in advance for a 6 day stay, and it cost 30 more  400 euros  500 than my friend who booked the same week. So you should do the  variable fare if you need to stay here, then check the week of your stay and cancel then rebook to optimize your bang for your buck!  My fault for skipping out on that, lost money for an equivalent, no frills stay 1. Kettle in my room is horribly dirty, so I told the reception and got the one they use in the common canteen. Don't know if the original one in my room gets clean or changed

2. Towels are dirty, there're dirty spots on towels. It says only used towels on floor will be brought to clean, so I put all of them on floor in case they don't clean for next customer. Thank God I bring all my own towels.

3. Lift in hotel acts very weird on May 25th around 3am. The lift doesn't go upstairs even after I swiped my room key card. It went up to 1st floor and stopped moving. Then I pressed the emergency bell, It says hold 5 seconds to be answered. There was nobody answering the emergency call at all even I have tried 34 times. So the lift went straight down to 1 floor. I've tried to press all the available buttons none of them worked.

4. Things happened again when I'm about to check out on May 25th around 6am. The lift door cannot be closed for 34 times at least. There was nothing being stucked or stopped the door to be closed. I thought of the weird thing happened on me already once so I decided to leave the lift straight away

5. I went back to room and planned to use the phone call provided in every room. The phone call doesn't work either when I followed the instruction to dial 9 to call reception. So I could only fine hotel number on Google map and call them to come upstairs to help me move my luggage. The lift became normal when the receptionist showed up with me.

6. Overall, the experience is from 5 stars going straight down to 0. It is absolutely terrible experience. Everything like towels can be comprised but not safety. Great boutique hotel. Friendly and helpful staff at the front desk. Quiet with super comfortable beds and a great location! Would absolutely recommend.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Relais du Pré,"16 Rue Pierre Semard, 75009 Paris, France",4.1,48.8779914,2.3475742,"A pleasant hotel near the Gard du Nord. Basic facilities in each room, including kettle, towels, and soap. But there was no complementary water and the tea was not replaced during the stay.
Most days the service was ok, but on the last night the porter was rude and then on check out insisted I pay more than what was agreed. I had to get a manager to reduce the price. All this while waiting to go to the airport!
Didn't have breakfast there, The location is super convenient if you're traveling to or from Gare du Nord. There are walkable restaurants and wine bars and you're outside of the tourist part of the city so things are a little more quiet and quaint. The biggest downside are the showers are not able to be stood inside of. At least the one we had was just a tub with a detachable shower head at your hip. 4 Stars is fitting rating in my opinion. First of all for a weekend trip this hotel ist convenient. It's very Close to the Gare du Nord where all the international trains from belgium, the UK and Germany arrive. It takes 1525 mins of walking to the City Center notre Dame, Louvre etc and 5mins to Montmartre. The 9th Arrondissement is great, lots of Shops, Bars and restaurants but not as crowded and very pretty. The rooms are small and a little old but fine as you will not spend a lot of time there anyways. Ours was pretty clean though and even had a small balcony with a pretty view. The bathroom is not great, the shower is tiny and taking a shower while Standing Up is nearly impossible. Also the bathroom will be flooded afterwards. Another thing to keep in mind is that it's and old building with rooms Up to the sixth floor without Air conditioning which was fine in May but I Imagine it could be getting pretty hot in the summer months. The service and staff was great though, very friendly and helpful at all times, they speak english fluently and the female chef also speaks german. The breakfast was alright but when in Paris, I would recommend to skip and and try all the wonderful bakeries instead. What a lovely quaint little hotel with super helpful and friendly staff. You get what you pay for and this is reflected in the price. Rooms are cleaned to a very high standard  inside and out. Good lighting in room we had a triple room with 3 single beds we were only 2  . The bathroom  is lovely and bright well stocked with towels and toiletries.  Has a small walk out balcony with a view of the residence opposite and a bridge , I like this area as it holds old Paris charm, very close to the Gare de Nord Station about 56 mins walk depending on your speed. With lots of restaurants,  shops, Bakeries and much more on the way. The is no AC  but there was a high powered Dyson fan in the room that sufficed well. The mini hot drinks Station is useful. Lots of mirrors  in the room. We only stayed 1 night and this hotel was perfect  for our short visit to Paris. Bouns is you can walk to some places of interest and the metro is like 5 mins walk away . We will definitely consider coming back here again. We enjoyed our stay here!  The staff is very friendly and helpful!  They were able to make a dinner reservation and schedule a taxi for us!  The rooms are small, but not cramped.  I feel like this is probably typical for a Paris hotel room.  This hotel is a great option at a great price.  It doesnt have AC but lucky for us the weather was cool the time we were here.  My single and only issue, the beds are FIRM. Very firm!  Like so firm that whatever side I was laying started to hurt after a short while.  So I tossed and turned all night and Im very tired after 4 nights.  Location is convenient lots of restaurants to walk to in a short amount of time.   If the beds here were more comfortable Id give them 5, stars.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Hotel Regina Louvre,"2 Pl. des Pyramides, 75001 Paris, France",4.3,48.86386539999999,2.3325488,"Great Rooms. Clean and all furnishings perfect. Room service was on point and the general service across the hotel was top notch. A beautiful lobby and while mostly an empty restaurant when we were there the room service food was always very good.

I have to say the service was outstanding. I noted ahead we would be early and the room was ready for us when we arrived.

I cannot thank enough nor  praise enough the concierge team. They were incredibly helpful and quick in  tracking down some wine.

Yes, the hotel is under construction and that does unfortunately mean there is a good bit of noise during the day. It never started too early and they were done by 5. Hotel Regina

Book with caution! I reserved an 8 night stay in a junior suite at the Hotel Regina with a very good promotional rate 9 months in advance of my trip to Paris. The hotel did not take a deposit from us but just held the room with a card on file. Unfortunately the card I booked the reservation with was compromised just before our visit to Paris. The credit card numbers had to be changed. Instead of calling or texting, Hotel Regina chose to email us 4 days in advance of our stay to inform us that we needed to update our credit card on file with them. Since we were traveling, I never saw their emails, and Hotel Regina cancelled the room 2 days in advance of our stay without calling or texting. When I finally noticed the email and called reservations at the hotel, they said the best they could do to fix the situation was to book us into a lower quality room for 368 more per night than our original room rate. Ironically, we had the same compromised card on file at The Four Seasons in London and at a hotel in New York City at the beginning of this trip. Neither of those hotels took the aggressive measure of canceling a 9 month reservation and both simply updated the new credit card number when we checked in. I do not understand how Hotel Regina did not text or call us to confirm cancellation and believe they canceled my reservation because the rate was very favorable, and canceling us afforded them the opportunity to reserve the room to someone else at a higher rate. This was a very special anniversary trip for us and Hotel Regina made no effort to address our issue. I should have known by the Google reviews that this place would not live up to expectations. Fortunately, there were plenty of great hotels still available last minute in Paris, and we were able to book another room at a far more reasonable rate than what was proposed by Hotel Regina as their solution. I travel very frequently and have never encountered a situation like this at any hotel in the world. Just bad form and extreme lack of customer care by Hotel Regina. If this is any indication of the level of service we would have received during our stay, Im glad they cancelled my reservation. Wonderful hotel with beautiful and spacious rooms. Lobby is decorated in art nouveau style and its lovely. The service was amazing on all sides and the location directly across from the Louvre can't be beat. Thank you for taking such wonderful care of us and making our Paris trip one to remember This is a decent hotel, but definitely 3 stars. The rooms are average, the service is average and the location is very touristy. They also asked us if we wanted to upgrade when we arrived. They didnt mention it would be for a steep additional fee until I asked. We didnt take the upgrade but it felt like a very unusual thing for a 5 star hotel to do. NOT A 5 star hotels. Our room was stinky and I asked to change our room. The only room available was a more expensive room for an additional 250 per night. We were there for 5 nights. We had two rooms.  The door knob fell off on the door to the bedroom. We asked them to fix it 5 times.  It was still broken when we left. They didnt give us new soap or shampoo daily. We had to ask them. I dont know how they have a 5 star rating if the four seasons is also a 5 star. The hotel is ok but definitely not 5 star service or rooms. The location is great.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, bar, restaurant, food, point_of_interest, establishment"
Hotel London - Paris,"32 Bd des Italiens, 75009 Paris, France",4.0,48.8713793,2.3352648,"This is a very lovely hotel with fabulous staff. Rooms are very clean and tidy and typical French style that is small and quaint.
There's a lift ,it's small but perfectly fine,and air con. I loved the area. As a solo traveller I felt very safe and welcome both in the hotel and outside.  Wonderful. The front desk staff is the best!! The rooms are small but the location is so ideal for a trip in a gorgeous city that it just worked great for us. I would recommend bring a small luggage cause at the entrance there are some stairs that people with big suitcases were struggling more than uslight travelers Service is the reason this hotel is getting 5 stars. The rooms as okay, for the price they are what you pay for. Location is great. Access to anywhere important thanks to various metros close by. But the service made up for everything, the front desk went above and beyond, they helped me check in early after a long flight, was very attentive during my stay and when my flight got cancelled, gave me a cup of coffee on the house and let me stay on the restaurant area until I figured everything out. Thanks! Great location with affordable price! Highly recommend! The welcoming receptionist from Morocco  helped me print my documents and gave me a business card for next reservation. I will definitely come back! It was a lovely hotel to stay in and the staff were wonderful, my only concern was the 20 something steps from the entrance to the lobby, no problems for the young ones but could be a problem for older people or anyone with knee or back problems.  Once in reception there is a small lift to the other floors.  I would recommend this Hotel to others as it was central, close to the Metro and lots of lovely restaurants surrounding it.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
Gardette Park Hotel,"1 Rue du Général Blaise, 75011 Paris, France",3.9,48.86098870000001,2.378827100000001,"The hotel has 6 floors and the lift stops at half floors, so there is always a little walking up the curved staircase to do. The hotel faces a small park and there are a couple of quaint eateries in the neighbourhood, which we did not get a chance to try. The staff were friendly upon check in and were kind enough to let us check in, even though we were half an hour earlier than check in time. The hotel came with a kettle and a coffee maker. We stayed in the suite for four and there was just about enough room, though we did not travel with any luggage but had backpacks. Toilet was spacious room temperatures was nice and warm. We did ask for a toothbrush on the first night but they did not have one we managed to get one from the nearby grocery store. The hotel is conveniently located and is in a quiet area. The hotel was value for money and we would stay here again, if we are in the neighbourhood. The hotel is located in a very quiet street while still being very close to the city center. The rooms are clean and well equipped, albeit a little small but what isn't in Paris?. The extra touch comes from the very nice staff that go out of their way to be helpful and forthcoming. The breakfast is also nice, but I would have had the time, I would have gone somewhere in the city. All in all, warmly recommended. Hi,
The room is very basic and quite tight.. very standard European hotel..
Gulia was very accomodating with one of the requests we needed, so I have to give 5 review for the service, but the rooms were average.. so total 3.5 for me. The hotel failed to disclose that the upper floor right above us was under renovation.  All day starting at 8 am they were hammering, sawing etc.7 days a week.  We opened our door once to find it blocked by a ladder and a person actively painting the ceiling in our hallway.  Very frustrating experience and very poor communication.  Rooms overall are very small.  Fine for a one night or weekend but with no coat hangers or closet near the door and very little storage area the room fills up quick.  If you plan on having more than one person for more than a weekend you will want something with a better setup.  If staying anytime in the next several weeksmonths I would be sure to ask about construction and either get a deal or go somewhere else.  They are on the top floor now so assume they have a long way to go since our roomfloor didn't seem to have been updated yet.  Best part of hotel is probably easy access to the 69 bus line which is very convenient for accessing the primary tourist attractions along the Seine. ITS AN EXPENSIVE HOSTEL!!!!We were given room 100 and it was supposed to have a view of the park. However when you open either window you had a view of scaffolding and parked vehicles.
The size of the room was good but the condition was absolutely terrible. The room is located next to the service closet and the kitchen so you are woken up as staff prep for breakfast and guests arrive to dine.
The carpet floor of the room was very uneven as if carpet was placed on top on incomplete flooring and it creaked terribly. The room smelled very old and matched nothing like the photos on the website.  The red tiled bathroom was one open space with one partition wall between the pedestal sink and the shower. The shower had no doors so as you shower water splashed toward the toilet that is right in front of the shower. There were no bath maths for us to use so we used the towels.
Its not a hotel I would recommend to anyone, not for how much it cost during the new year holiday.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
"Hôtel de Berri Champs-Élysées, a Luxury Collection Hotel, Paris","18-22 Rue de Berri, 75008 Paris, France",4.3,48.87283720000001,2.305280900000001,"I wanted to take a moment to reflect in peace before fully expressing my experience at the Hotel De Berri. What a magical time! I stayed there with my husband during our getaway to Paris for our wedding anniversary, and I couldn't have imagined a better choice for a Marriott hotel. The cleanliness, the decor, and the architecture inside the building are absolutely stunning. But above all, it's the staff that truly makes the difference. The entire reception team, as well as the concierges, were so kind and welcoming. I especially want to give a special mention to Nathan, who welcomed us and followed up with us throughout our stay. He was incredibly helpful.

We had a problem with the tablet in the room, we couldn't turn down the TV. We reported it to the reception team who responded immediately. When we returned, the problem was solved. I also enjoyed my experience at the bar, although it was a bit underwhelming. Still it was great experiences.

The hotel is located just 0.1 miles from the Champslyses, which made our stay even more enjoyable for strolling around and dining out. The hotel also has a gym in the basement and typically a spa, which unfortunately was under renovation. That said, we don't dwell on the negatives given the unforgettable experience we had.

We will definitely be back for our next stay in the French capital!!! This hotel is very well located next to ChampsElysee, with easy access to metro station. Hotel rooms are spacious and well decorated. I had a wonderful experience staying there for my family vacation.  The staff members went above and beyond to provide excellent service to make our vacation pleasant and special. As titanium member, we received great room upgrade and the breakfast was very nice. Thank Benjamin, Kahima, and more! Absolutely spectacular service from April  one of Concierge  from all of the Concierge staff and the entire staff at the hotel. The sweet upgrade was spectacular, the room perfectly and unruly maintained. We had some issues with luggage that didnt even concern the hotel, but they went above and beyond to assist. As a traveler, and a travel professional? I would 100 recommend them. The location is handy but not much to do onsite. We also had problems pretty much since we arrived  1 on Day 1 the key creation system was not working, so we could not use the elevator or access our room without a staff member accompanying us each time, 2 later that day the television system totally quit working throughout the hotel still down 48 hours later , and 3 there are ongoing problems that further limit our enjoyment. The spa is totally shutdown. The lights in the room are computer controlled and seem to turn on and off at random times, both day and night.  The room smells of sewer drain each time we shower. The shower water also comes out and leaves water on the floor.  No wash cloths in the bathroom . We cant open curtain because people from offices across street stare right into the room. Rooms are very small. There is only one luggage holder rack for one suitcase and we are two  really nowhere to put anything. The staff members are all wonderful and very understanding, but they have a hard job. This is the first Luxury Collection hotel at which we have stayed, but so far the luxury part seems to be completely missing.  The staff and breakfast buffet are outstanding, but we find hotel staff always wonderful at all Marriott hotels we stay at. It is hard to justify and to understand what makes this hotel luxury and the cost it has given all these problems. What a lovely property! The hotel and rooms are beautiful. The service is better! April and the rest of the concierge staff made my stay truly special. I was traveling alone, and they were all very kind and attentive.  They went above and beyond to ensure I had a lovely holiday!",no operation time,"lodging, point_of_interest, establishment"
Hôtel Le A,"4 Rue d'Artois, 75008 Paris, France",4.7,48.87236079999999,2.308869,"We really enjoyed our stay. The staff were very friendly and helpful. Particular thanks must go to Lilia and the team, who made an extra special effort to mark my wifes birthday. That was really appreciated, and a fantastic indicator of a high quality level of service. Such an hotel experience !
I appreciate the silence in the room , no noise and amazing sleeping time.
The bed is very comfy and the bathroom was giant ! Loved it .

The staff Is amazing and is here for you . They also offer a great selections of wine and the breakfast is amazing .
Also the restaurant and bars next the hotel are perfect !

Great stay Great location and place to stay. The most important the quality of the service a the team. A superb professional team always taking care of the minimal detail and atention  to all the needs of customers. Highly recommended Ive had an amazing experience in this hotel. It is smaller with a more intimate and cozy atmosphere. The staff is extremely helpful and friendly, which made a whole difference in our stay, making us fell like home. The location is great, with nice restaurants nearby, easy access to public transportation and a few steps from Champs Elysees. Totally recommend! Great hotel on Champs Eleysee.
Walkable to most locations with metro station near by
The street is lively and lots of restaurants nearby.
Hotel staff is amazing and very friendly. Great service.
Special mention to Colin who went out of her way to welcome us and is one of the best staff i have ever encountered.
Hotel also has paid parking option for car if required.","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","lodging, point_of_interest, establishment"
