이름,주소,평점,위도,경도,리뷰,영업시간,카테고리
Ruenton Restaurant,"54 Surawong Rd, Khwaeng Si Phraya, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.4,13.7309456,100.5315092,"The Ruenton Restaurant has been awarded the Michelin Bib Gourmand for two consecutive years, thanks to its incredibly delicious Hainanese chicken rice. One order is enough for two people to enjoy.
The restaurant has recently been renovated in a retrochic style.

I went out for lunch with my family. Normally, I would order Hainanese chicken rice, but this time, I decided to try something different. Unfortunately, I was disappointed with my choice because the seafood wasn't freshit was clearly frozen. Considering the price and the fact that this is a hotel restaurant, more attention should have been given to the quality of the ingredients.

For the service, I would rate it 3 out of 5. Compared to the service before the renovation, it was much better back then. The staff used to be very attentive, but now it's not the same, which leaves me feeling disappointed.

I hope that in the future, the restaurant will improve the quality and freshness of the ingredients, as well as the service. If these improvements are made, I will definitely return to dine here again. Chicken rice Chicken rice Chicken rice!
Must try and portion is for 2!! Love the rice, the chicken and the sources.

If you are around the area, would highly recommend the place. It will be pack during lunch hours, arrive before 1100 or after 1330 would be perfect time for lunch. Another great chicken rice!

My my fav menu is absolutely the chicken rice. The bean also surprisingly good. Their yentafo was quite sweet not my preference.

The chicken rice come with huge portion. Which i can share with my mother and both still getting full. Really enjoy every component of it. Good as always.

Ps.their chrysanthemum tea was super aromatic. Nothing much to say it is the legendary place for chicken on rice in Thailand always in TOP 5 best list so you wouldn't go wrong much here but surprisingly the other dish was nice too so i would recommend to try it out Absolutely delicious chicken rice, Chinese food and Thai dessert! I love Chicken rice because the chicken was tender, and the rice perfectly cooked. Great value for money. The staff were friendly, and the ambiance was welcoming like home. The chicken rice exceeded my expectations  flavorful and cooked to perfection. Will definitely be returning.","Monday: 11:00 AM – 9:30 PM
Tuesday: 11:00 AM – 9:30 PM
Wednesday: 11:00 AM – 9:30 PM
Thursday: 11:00 AM – 9:30 PM
Friday: 11:00 AM – 9:30 PM
Saturday: 11:00 AM – 9:30 PM
Sunday: 11:00 AM – 9:30 PM","restaurant, food, point_of_interest, establishment"
Mit Ko Yuan Restaurant,"186 Dinso Rd, Khwaeng Sao Chingcha, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.4,13.7537854,100.5010756,"Located in a quaint, fairly quiet spot of Bangkok between Khao San and Chinatown Yaowarat, encountered Mit Ko Yuan by chance while looking for good traditional ThaiChinese cuisine. Got some local favourites and some unique takes on regional specialities. The crispy noodles were amazing, the seafood tom yum soup is the perfect mix of sour, spicy and umami, the fried kale with crispy pork was well infused with ""wok hei"".  The salted egg squid deserves special mention  instead of the crumbly or creamy versions often encountered elsewhere, this version has the salted egg prepared into a smooth, tart and savoury sauce that is very appetising and not overly rich. Definitely will definitely come back! This is a very old ThaiChinese restaurant that serves homestyled dishes.

Mr Saksun, the current proprietor's grandfather started the business about 100 years ago after arriving in Thailand from Hainan by boat.

It is open everyday but only during lunch and dinner hours only, not the whole day. There are two sitting areas, the front section is non air conditioned and back section is air conditioned. Prices of food are the same, irrespective of where we sit.

The taste of the food is authentically delicious and reminds us of homecooked food. Service is fast. Prices are very reasonable too.

A very recommendable place. One of the masks around this area food prices is reasonable you cannot miss the crispy noodles. The recipe is over that 80 years ago since King Rama V. The parboil cockles is so good. And the Tom Yum is pretty nice. Aircon room available, if you want. Small family run Thai place. Its run in third generation since 1966. They still have the original first menu on the wall.

Very nice Tom Yum. Well balanced with a touch of sourness.also the deep fried beef and razor clams are excellent.

The place has a beautiful old style front room with fan and a back room with AC. Service is very good as well. If youre looking for an authentic dining experience in Bangkok with absolutely delicious homecooked dishes, you have to stop by Mit Ko Yuan. They serve the kind of ChineseThai cuisine that locals with Chinese ancestry would eat on a daily basis. Most of the dishes have been on the menu for years and the recipes have stayed the same. Their dishes are simple and absolutely delicious. Super affordable. Very causal. A great option for casual lunch or dinner in the old town area. My favorite dishes are their stirfried morning glory and Tom Yum Kung. Im Thai and I can tell you that the way they do it here is the way we cook at home!","Monday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Tuesday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Wednesday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Thursday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Friday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Saturday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM
Sunday: 11:00 AM – 1:30 PM, 4:00 – 9:30 PM","restaurant, food, point_of_interest, establishment"
The Local,"32 32/1 Soi Sukhumvit 23, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.4,13.7406407,100.5636026,"The grilled pork appetizer was amazing with the sauce.  I loved the southern fish curry.  It was very spicy but was also very flavorful.  I was warned not to order it but Im happy I did.  The only disappointment was the mango and sticky rice.  The mango was soft but had no flavor.  Ive had much better mango on the breakfast buffet at the Mandarin Oriental. The name probably says it, a very local taste with quality ingredients and some rare ingredients from different regions of Thailand. Solid, not fancy, though quite pricey matching up to their Michelin Bib Gourmand. The highlight dish for me was the Massamun beef cheeks which melts in your mouth. The mixed appetizer was a nice little opening adventure. Great atmosphere, a good place to bring foreign guests. I visit The Local every time I come to Bangkok.  It has always been outstanding.  Except this time.  Everything I had tonight from the lemon grass salad to the curry, to the tea and desert, was overly sweet and unidimensional.  It wasnt that anything was bad.  The place is still very nice and the service highly attentive.  But rather, much better flavour can be found on more humble, often small and plastic, tables just outside. This is my second time.

Food superb. 1010 Ask for less spicy if you cant take spicy food.

Service very good. Foods and drink served very fast.

Atmosphere traditional Thai style design with antique decorations. Indoor with air conditioned and outdoor with fan.

Highly recommended. Please make reservation before you come. This place is really pretty and the environment is wonderful. Only issue I had was the service staff, although they are busy, its not right to totally ignore customer and constantly showing an unhappy attitude.
Food was great and I enjoyed it, everything came out fast and hot, which is really good.
But dont think Ill visit again, many other places with much better service to dine at.","Monday: 11:30 AM – 10:30 PM
Tuesday: 11:30 AM – 10:30 PM
Wednesday: 11:30 AM – 10:30 PM
Thursday: 11:30 AM – 10:30 PM
Friday: 11:30 AM – 10:30 PM
Saturday: 11:30 AM – 10:30 PM
Sunday: 11:30 AM – 10:30 PM","restaurant, food, point_of_interest, establishment"
Palate Bangkok,"1481 Charoen Krung Road, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.8,13.719161,100.515462,"A cozy restaurant with a cool vibe and a tourist friendly menu.

The menu is quite extensive with a wide selection of Western and Thai food. We ordered a simple and delicious lunch of Pad Thai 210b, Oyster Omelette 180b and Stir Fry Morning Glory 150. The serving size is quite generous.

Service is friendly.

Note because our meal is less than 1000b in total, an additional charge of 3 is added for payment with credit card, on top of the 7 VAT. The restaurant is good for young generation and salary man.

Food Good for all ingredients and simple menus with delicious  tast. The squids  were excellent including local salad.

Service Good in attention and come to ask satisfaction time by time.

Location Not really roof top restaurant just 4th floor of business building. We need to walk up until the last step. Quite difficult for senior citizens or who has problems with knees.

We will think again if decision to go there. 1st time to be here which followed the review from others. The location is good you can take the train to Taksin then walk only 2 minutes. But parking is limited you need to park somewhere nearby with paid service. The rooftop is nice can see the city view and enjoy the windy if lucky. Or else, you can sit indoor from 1st floor to 5st floor, if you prefer the live band the 5st floor will be good choice. Foods are good you can pick the recommended dishes from the menu list with reasonable price. The drink is and option for beers or you can go with liquor but no wine list. This is my first stop in Bangkok. Was hungry after getting to the hotel, saw it was close and had a good rating. Amazing. The pork belly was sweet and crunchy. I had the spicy raw salmon dish and wow. Not just a spicy dish, so many flavors like I was hoping, like a spicy ceviche. Last thing I had was the beef curry.  Delicious. I didnt get it as the waiter said Thai spicy, but I should have. Very delicious! Sat on the rooftop bar and the atmosphere was lovely for dinner.We tried out the chinese cabbage, amongst many other things such as the crispy pork belly and pork shoulder which both melted in our mouths, after not having it before, it won over the whole family, so definitely worth trying if you come! Zaw was a lovely waiter and so were all the other staff! Recommend massively ","Monday: 11:00 AM – 2:00 AM
Tuesday: 11:00 AM – 2:00 AM
Wednesday: 11:00 AM – 2:00 AM
Thursday: 11:00 AM – 2:00 AM
Friday: 11:00 AM – 2:00 AM
Saturday: 11:00 AM – 2:00 AM
Sunday: 11:00 AM – 2:00 AM","restaurant, bar, food, point_of_interest, establishment"
isung (아이성),"68 Sukhumvit 21 Rd, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.8,13.745903,100.5630944,"This place was recommended to us by a Korean local who has been living in Bangkok for decades, claiming it's the best  she's had anywhere.

It certainly did not disappoint. Portions are generous and the taste was amazing.

The  was just ok but the seafood jjajangmyun and jjampong were  I visited Aisung in Pattaya and I was so satisfied that I visited Aisung in Bangkok this time.
It was really nice to hear "".   ."" I don't know about Bangkok, but in Chiang Mai Korean restaurant, most Korean owners leave their seats.
That's why most people order from Thai staff when they go to Korean restaurants.
As expected, the food was really good as well as welcome Korean.
A couple of 7 and 8yearold kids visited together and ordered 2 ganjjajang, sweet and sour pork medium size, 2 plates of fried dumplings, and yangjangpi.
It was so good to order how good the yangjangpi was.
Every food I ordered was so delicious.
I ordered a lot of food and ate it at home because I packed lots of leftover food, but it was also so delicious.
The staff were also so kind and especially a young Korean female employee I don't know if she is the boss was so kind.
And my daughter said she is so pretty.  Everything was the perfect meal.
Thank you. We are visiting Bangkok for the first time and craved some jjajangmyun and jjompong noodles and of course tangseuyuk sweet and sour pork. All the dishes were excellent and simply better than the same dishes in the greater Seattle area. The next time we visit Bangkok, we are seriously considering getting a room in this neighborhood for easy access to Isung  Taste is really good and size is no joke. If you come alone you can order small size. Vibe and services are friendly. And they play all Kpop music  Found the restaurant on google and decided to try out the food and it was great experience!!
Chef is Korean, all dishes has small size if you come alone or big portion for group sharing. Strong recommend the Tangsuyuk ","Monday: 11:00 AM – 8:30 PM
Tuesday: 11:00 AM – 8:30 PM
Wednesday: 11:00 AM – 8:30 PM
Thursday: 11:00 AM – 8:30 PM
Friday: 11:00 AM – 8:30 PM
Saturday: 11:00 AM – 8:30 PM
Sunday: 11:00 AM – 8:30 PM","restaurant, food, point_of_interest, establishment"
Yada Kitchen,"20, 1 Thanon Khao San, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.7,13.759419,100.495969,"A decent restaurant if youre looking to try some very unique and interesting flavors as well as some of the most popular dishes from Thailand and India for very decent prices.

Very tasty food available for dine in or takeout. Seafood was tasty but a little overcooked. Very tasty Tom Yum soup and fried rice. The dragon fruit frappe was delicious too!

Friendly, fast and efficient service. Available also in Thai and English.

Payments accepted with cash or card.

Reservations not needed even on weekdays during busy season.

Handicap friendly and wheelchair accessible. Seating area a bit tricky and smelly

Parking is safe and easy nearby.

Printed menu.

Vegetarian options available.

Outdoor seating with fans. The best street food in Khaosen road.
We arrived here at peak dinner hour. However, the staff were helpful in getting us a table promptly.
Contrary to other Street vendors, their menu is really limited but made us wish we order every item.
Served on a cute bamboo platter, each dish is adequate for 1 person and hence priced accordingly. Quality, hygiene and taste was top notch.
You can enjoy the hustle of the Khaosen road while enjoying your meal we also enjoyed live music from next door cafe.
Must recommended in Khaosen !! The Mixed Fried Rice is excellent! Their shakes are also amazing we got strawberry, passionfruit, mango and they gave me a whole coconut! Still not sure if that was supposed to be made into a shake instead of sold whole We also got a squid fried rice and a spicy pork basil rice thing. While it was all delicious my american taste buds were not ready for thai spicy. The mango shake has bland taste. Pad thai was okay. I can get a better shake from other the stand on the same street with the same price. Ngl.
I would say this should be a Thai restaurant that surprises me THE MOST during the trip half of the trip now lmao
Tiny restaurant but exceedingly TASTY!
Pad Thai good!
Stir fried water morning glory wondrous!
Spicy glass noodles salad BLEW ME AWAY!
Watermelon and mango shake are completely outstanding!
10 out of 10!
Budget friendly, relatively large proportion.
I have been to NARA Thai cuisine. But I love this one more than NARA. TBH, this Thai restaurant is def a mustgo!","Monday: Closed
Tuesday: 9:00 AM – 5:00 PM
Wednesday: 9:00 AM – 5:00 PM
Thursday: 9:00 AM – 5:00 PM
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours","restaurant, food, point_of_interest, establishment"
족발덮밥 노점,"57 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.8,13.7634167,100.5005833,"Grandma is so sweet and kind. Even though its street food, its quite clean Nice clear noodle soup and pork leg on rice soup recommend very nice. Clean and cozy place cuz chef is wearing a hair cap Delicious and tender meat. The homemade broth is hearty and also delicious. The lady who works there is very friendly and her prices are fantastic. A meal for two, with drinks, costs around 150baht! Good cheap porc leg, delicious.
Fresh and quiet place! Taste average not low price ","Monday: 9:00 AM – 9:00 PM
Tuesday: 9:00 AM – 9:00 PM
Wednesday: 9:00 AM – 9:00 PM
Thursday: 9:00 AM – 9:00 PM
Friday: 9:00 AM – 9:00 PM
Saturday: 9:00 AM – 9:00 PM
Sunday: 9:00 AM – 9:00 PM","restaurant, food, point_of_interest, establishment"
Nalin Kitchen | Thai Cuisine,"1463 Charoen Krung Road, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.4,13.7194707,100.5156273,"Great place! Cold beer, fresh hot food, quick and charming service, and great price  we sat outside to soak up some Bangkok atmosphere, which was great for us, but fully airconned inside if that is more you! Well worth a visit if you are in this neck of the woods! Loved it! Excellent visit  food! The place was packed with only few free tables, but they were able to handle the service very fast. Tasty food with reasonable prices. Awesome staff! Brought the family here for their first Thai meal, and it definitely did not disappoint! It was a good welcome meal especially that they have not had much Thai food previously. Highly recommended if youre in the area.

Minor comment the pad thai noodles were not as firm, probably slightly overcooked. Second visit of this restaurant in Bangkok on July 24.
We arrived at dinner time..Restaurant was pretty full because has just probably 89 tablesbut we got fast our table.
Our order arrived very fast and had good taste.
Also here u can ask spicy how u like .
All dinner was smooth and was a pleasure eat here..food,atmosphere and staff.
See u soon again very authentic and flavourful food here! the food was prepared and served very quickly and they were very savoury and yummy. left me feeling more hungry.","Monday: 11:30 AM – 10:30 PM
Tuesday: 11:30 AM – 10:30 PM
Wednesday: 11:30 AM – 10:30 PM
Thursday: 11:30 AM – 10:30 PM
Friday: 11:30 AM – 10:30 PM
Saturday: 11:30 AM – 10:30 PM
Sunday: 11:30 AM – 10:30 PM","restaurant, food, point_of_interest, establishment"
Mezzaluna,"65th Floor State Tower Bangkok 1055 Si Lom Rd, Khwaeng Silom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",4.5,13.7219248,100.5170156,"Came here to celebrate my birthday. Excellent service that you can expect from a two Michelin stars establishment. I like the main course and their complimentary fresh baked sour dough bread. The special add on menu, the oyster from the chefs home town was creamily delicious. Other menus are creative. It was a great experience dining here. Great services and amazing view of the city. Food was very enjoyable, especially with the pairing. Great sommelier, who gave us a different wine for the dessert which we enjoyed a lot. Overall, among some of the best restaurants in Bangkok. My husband and I were delighted with this restaurant. Our friends also admire him
We were kindly given the best table in front of the open kitchen in honor of our wedding anniversary and were also given a wonderful dessert.
The workers are polite, speak good English and are professional.
We visited this place in December, the menu from the chef was magnificent I still can't forget the dish with sea urchin caviar, avocado and black caviar, and my husband dreams of the amazing Kobe beef You don't stay hungry, there are many dishes and each dish is special.
This place really deserves two Michelin stars, great experience! Thanks to the boss and his team for the work done By any measure, Good. Relative to others in the same price range, that is the question!

For a start, we would say that you Must do the wine or sake pairing. Without this, half the magic is lost. The sommelier has put some thought into trying to bring out flavours with the wine. That said, some pairings are better than others. The thing we like to look out for is when the resultant experience is greater than the sum of both parts food and winesake. This happened for some and not others. But nothing clashed, for sure.

If you're there with cooperative company, a good plan is to get 1 of each option and share. The staff don't seem to mind at all and even suggested this. What's the use in getting uptight about this anyway as we see in some Other places! We had the summer menu. All good. Truffle menu with Black truffles isn't our thing but that's just us white truffles are a different matter.

Interesting to note katsuramuki   cucumbers as opposed to dicon smoke infused Wagyu not just binchotan and not the usual Straw flamed stuff  good use of Koji shima I came to celebrate my girlfriends birthday, we had an amazing experience. The food was outstanding specially with the Japanese twist. I took the Sake pairing something rare but incredible. The service was very meticulous and attentive to detail I will be back for sure.","Monday: 6:00 PM – 12:00 AM
Tuesday: 6:00 PM – 12:00 AM
Wednesday: 6:00 PM – 12:00 AM
Thursday: 6:00 PM – 12:00 AM
Friday: 6:00 PM – 12:00 AM
Saturday: 6:00 PM – 12:00 AM
Sunday: Closed","restaurant, food, point_of_interest, establishment"
Mango Vegetarian & Vegan,"เลขที่ 13 Thanon Tanao, Khwaeng Wat Bowon Niwet, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.7,13.7596091,100.4992991,"So so beautiful!

At first I thought the meals were a bit pricey but they are definitely worth what they cost. Not only is the food absolutely delicious but also beautifully presented and super colorful.

The ambience is lovely and the service very friendly. Must visit!

This restaurant is so good I came back 2 more times to try other dishes on the menu

Many vegan options, the food is delicious, but the presentation takes the cake. Beautifully served, I had to take photos of everything

The staff are super nice and friendly, there are cute cats and the place is just a great vibe

Also the coffee was the best so far in Bangkok for me The curry was mindblowingly delicious!! So many interesting ingredients and spices included. I was in heaven at this place. The staff was very kind and know the difference between vegan and vegetarian. I wish i could try everything. Dont miss it! Its the most delicious thing Ive eaten in Thailand so far. We absolutely loved it!
As somebody who has severe problems with dairy products and anxiety regarding unsafe foods and drinks i felt incredibly safe with the meals at Mango! I was so happy to have found the restaurant on my very first day in Thailand. I probably went there 34 times.
The food options are amazing and the size of the plates astronomical. You will definitely not be hungry afterwards! Drinks and desserts are also very enjoyable and delicious.
Bonus they had 2 cute cats that were in the front from time to time I've visited here a number of times over the years and have never been disappointed. The restaurant serves healthy vegan food in large portions at reasonable prices. Big enough to share! They also have gluten free options on the menu
It usually gets quite busy after 7pm, so go early to avoid the rush.
Today, we ate banana, gluten free pancakes with coconut ice cream, cruffle with fruit, coconut ice cream and chocolate sauce. Fruity som tam.
There is a range of drinks on offer including herbal tea. I highly recommend adding this place to your list","Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: Closed
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM","restaurant, food, point_of_interest, establishment"
Indique -Best Indian food in Bangkok,"54 Soi Sukhumvit 19, Khwaeng Khlong Toei Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",4.9,13.7397369,100.5603123,"Food is very nice. Staff service is friendly and excellent. I like the magic so much while waiting the food. Id highly recommended this restaurant. We were very happy to come. Hello my fellow followers and everyone else who want to read this review!

I never knew this restaurant existed but I was really intrigued by the name and lo and behold I took my dinner group here last night for some really good Indian food!

We got 4 people to join our group and we had a great conversation we all ordered something little and it was tasty!

I was really hankering for the daal tharka fry with tandoori roti and I love it!  I asked for the onions and green chilies with lime on the side so I can put it inside my daal!

Some people ordered the MurgMalai and naan and other ordered a lamb kebab and one had the paneer also with naan!

Wine  beer  was plenty so it was a good conversation overall!

Best part was when the owner started showing us some magic tricks with cards it left us intrigued  and puzzled  and wowed !!

We had a really good time and had a good conversation with the owner Mr. Singh!

I would highly recommend if youre in the area to have a quick bite or a nice family meal it would be a really nice place to go for Indian food!! 

Follow Fauzia  for more foodie adventures in and around Bangkok and beyond you can follow us here as well as Instagram Facebook YouTube and TikTok!! Click the link in our bio to see more indepth reviews!!! 
 We read the reviews and happily were entertained by Mr Singh. The food is delicious and not the standard Indian. A big call out to the caring staff as our son had sore pool eyes. We took the leftovers home and they even included 3 plates and cutlery. Spotless, caring and tasty. We had 3 starters and 2 mains with garlic naan  and rice. I had the pleasure of dining at Indique, again on September 10th.  The food was absolutely delicious,  The seasonings were well balanced and the flavor superb.  It should be noted that the staff are very attentive and friendly.  I highly recommend this restaurant for anyone that enjoys the taste of India.  This will be one of my new ""GoTo"" restaurants.  The location is also excellent as it is a very short walk from the Terminal 21 mall.  Truly enjoyable! Newly started Indian Restaurant. Food taste is good. A bit expensive 2 people 1000 THB ordered 3 items. Ambience is good and new place. Should try and checkout and only Indian restaurant on Sukhumvit Soi 19","Monday: 6:30 AM – 11:30 PM
Tuesday: 6:30 AM – 11:30 PM
Wednesday: 6:30 AM – 11:30 PM
Thursday: 6:30 AM – 11:30 PM
Friday: 6:30 AM – 5:00 PM
Saturday: 6:30 AM – 11:30 PM
Sunday: 6:30 AM – 11:30 PM","bar, restaurant, food, point_of_interest, establishment"
Ban Khun Mae,"444 Floor 2, MBK Center, ถ. พญาไท แขวงวังใหม่ เขตปทุมวัน กรุงเทพมหานคร 10330, Thailand",4.2,13.7454864,100.5301838,"To all food lovers, the dishes were tasty and reasonably priced. Not street food cheap, but more in line with casual restaurant pricing. The flavors were great and not spicy, which some might appreciate. We had two curries, two pork dishes, and four drinks for 1100 baht. The downside? The ambiancebeing in a mall didnt add much charm, and the service was incredibly slow. But overall, the food made it worth a try! This place looks famous.  I have bookmarked it some times ago and finally I tried it.  I ordered lemon sauce fish and fried veggie.  The fish comes with a small fire to keep the fish and soup hot.  The fire will be gone about 5 minutes so it won't over cook the fish.  The fish is fresh and the size is right.  Both items are super tasty and both are a bit too spicy to me.  After the meal I feel thirsty so I guess the food is added with msg. First time trying Thai food in MBK mall. Despite what other reviews say, I thought the food was pretty good.  Papaya salad and morning glory were spicy as hell, but I still finished them because they were super delicious. Chicken wings and shrimp springrolls were pretty good, but a bit greasy.  Nonetheless, I thought it was pretty good value for money. I am going back for lunch. 6 ladies meal!

The food here is really affordable and very delicious!! We ordered
 5 bowls of steam rice
 2 Coke Zero, 1 lemonade, 1 Thai lemon tea, 1 Thai milk tea, 1 tomato juice
 Shrimp Cake very crispy and fluff
 Steamed Sea Bass very flavourful spicy  sour
 Egg Omelette not bad, fluff and not dry
 Rice cracker with dip the sauce is cold and not much minced meat
 Papaya Salad  Refreshing and flavourful one of the best so far!
 Tom Yum Soup Prawn we wanted the clear soup but it came with the red milky one. The soup was ok.
 Grilled Pork Shoulder Juicy, and mustorder
 Stir fried Cabbage in fish sauce could be cooked longer as it is a big crunchy full of Wok Hei taste!
 Mango Sticky Rice really creamy and nice
 Red Ruby if you like the ruby tapioca layer to be thinner and the chestnut to be huge bits then this is it! very fragrant!

Overall all the dishes are very very good! Must come and must try!

2756Baht This restaurant has moved from Siam Square to MBK. Tried several in their old location and first time trying it here in MBK. Their fried chicken wings is really crispy and delicious. Other dishes worth trying are the som tam, shrimp cake, steamed fish, fried cabbage and pineapple rice.

Highly recommended","Monday: 11:00 AM – 10:00 PM
Tuesday: 11:00 AM – 10:00 PM
Wednesday: 11:00 AM – 10:00 PM
Thursday: 11:00 AM – 10:00 PM
Friday: 11:00 AM – 10:00 PM
Saturday: 11:00 AM – 10:00 PM
Sunday: 11:00 AM – 10:00 PM","restaurant, food, point_of_interest, establishment"
Baan ThaTien,"392, 2 Maha Rat Road, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.4,13.7446855,100.4922468,"Fire Penang curry. Can get a good meal for 80120 baht. Fast service at this very busy spot!! Locals  Tourists. They make fresh lime juice too, so I had a lime soda. It was fresh and 60 baht.

They have wifi  AC  fresh coconuts. Dedicated vegetarian menu, too! We stopped here to grab a bite while visiting the temples and palace, and take shelter from the heat. We had to line up, but not for long we were third in line and waited less than 10 min. Staff is welcoming and seems used to foreigners. Venue is a bit crowded but at a cool temperature.

Decently sized menu, we enjoyed the shrimp fried rice and green curry with pork. For some dishes like the curry you get to choose between mild and spicy but beware, we found the mild option was still quite spicy. Would come back again! Quick and friendly service. Limited seating area. Menu are all thai traditional dish. There's clean toilet inside. Perfect place to cool down after exploring Wat Pho, before crossing to Wat Arun. The coconut price is cheap, even cheaper than some street seller. Will come back if we are in the area next time. Pad kra pao and pad thai taste good, drinks are refreshing. Friendly staff, nice cool Aircon to cool down after visiting Sleeping Buddha.
Highly recommend the Thai Egg Omelette see pic! Wished I had more. Thai ice tea was legit tast too.  Thai curry was ok but too watery prefer thick gravy. Sweat sour was ok to good. Minced pork rice was nice and spicy. Came back 7 years later and pad Thai only increase by 10 baht ! Impressed and taste exquisite still  happy us!","Monday: 7:00 AM – 5:00 PM
Tuesday: 7:00 AM – 5:00 PM
Wednesday: 7:00 AM – 5:00 PM
Thursday: 7:00 AM – 5:00 PM
Friday: 7:00 AM – 5:00 PM
Saturday: 7:00 AM – 5:00 PM
Sunday: 7:00 AM – 5:00 PM","cafe, restaurant, food, point_of_interest, establishment"
RONGROS,"392/16 Maha Rat Road, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200, Thailand",4.7,13.7442546,100.4917087,"A friend recommended me this restaurant as he shared about the nice ambience and food quality. We booked this place in advance and so excited when we got here. We got the seat by the window with reservation time at 530pm and got the best sunset view! Staff were attentive and helpful , checking in on us if we enjoyed the food. It certainly helped in the whole dining experience. Would definitely recommend this place to anyone who wishes to have authentic Thai food with good service and fantastic view of Wat Arun Temple ! One of the best meals we had on our trip to Bkk. If you ever find yourself near Wat Arun, this is a must go. Big portions, so much flavour, 1010 amazing. I had a fantastic experience at RONGROS, best food I have ever eaten in my life, The food was delicious, full of authentic flavors, and beautifully presented. The staff were incredibly friendly and welcoming, making the whole visit even more enjoyable. I highly recommend this place for anyone looking for great Thai cuisine!
Special thanks to Iva and the stuff for the welcoming host! Thanks again for all!
Looking forward to visiting you again from the US Thank you for the nice lunch we had. The restaurant is not as spacy as you think, but enough for 2030 seats at once. Lunch or dinner are avail for a satisfying menu to enjoy with the view of the river and boats. Need to pay attention to the toilet, need more lighting and routine cleaning service. Appreciate the staffs, chefs and waiters for excellent taste, services and the hospitality. This place made a great impression. The taste of the food is very delicious. The atmosphere of the restaurant can greatly enhance the enjoyment of eating. The staff take good care of you. I think I'll come back if I have a chance.","Monday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Tuesday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Wednesday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Thursday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Friday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Saturday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM
Sunday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM","restaurant, food, point_of_interest, establishment"
